identifier,IT01V_packetsRecieved_ellen,IT01V_packetsRecieved_aadya,IT01V_packetsLost_ellen,IT01V_packetsLost_aadya,IT01V_frameWidth_ellen,IT01V_frameWidth_aadya,IT01V_frameHeight_ellen,IT01V_frameHeight_aadya,IT01V_totalFreezesDuration_ellen,IT01V_totalFreezesDuration_aadya,IT01V_framesPerSecond_ellen,IT01V_framesPerSecond_aadya,IT01V_bytesReceived_in_bits_s_ellen,IT01V_bytesReceived_in_bits_s_aadya,IT01V_totalProcessingDelay_ellen,IT01V_totalProcessingDelay_aadya,IT01V_jitter_ellen,IT01V_jitter_aadya,IT01V_jitterBufferDelay_emissions_ellen,IT01V_jitterBufferDelay_emissions_aadya,IT01A_bytesReceived_in_bits_s_ellen,IT01A_bytesReceived_in_bits_s_aadya,IT01A_jitterBufferDelay_emissions_ellen,IT01A_jitterBufferDelay_emissions_aadya,OT01V_packetsSent_s_ellen,OT01V_packetsSent_s_aadya,OT01V_bytesSent_in_bits_s_ellen,OT01V_bytesSent_in_bits_s_aadya,OT01V_frameWidth_ellen,OT01V_frameWidth_aadya,OT01V_framesPerSecond_ellen,OT01V_framesPerSecond_aadya,OT01V_totalPacketSendDelay_ellen,OT01V_totalPacketSendDelay_aadya,OT01V_totalPacketSendDelay_packetsSent_in_ms_ellen,OT01V_totalPacketSendDelay_packetsSent_in_ms_aadya,RIV_roundTripTime_ellen,RIV_roundTripTime_aadya,RIV_fractionLost_ellen,RIV_fractionLost_aadya,RIA_fractionLost_ellen,RIA_fractionLost_aadya,RIA_roundTripTime_ellen,RIA_roundTripTime_aadya,ROA_roundTripTime_ellen,ROA_roundTripTime_aadya,AP_totalPlayoutDelay_ellen,AP_totalPlayoutDelay_aadya,Upload,Download,Latency,Condition
72,156.13308444406016,158.69668991416043,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.232,29.0,29.0,1311048.9915386408,1335397.2484453348,22.2067984,30.1557312,0.009,0.012,40.7113666666667,48.47226666666666,19304.723658054165,12934.537451179402,31.190769230769256,50.33015873015867,166.69055115307745,149.24284239655245,1406470.1930044536,1255401.2116085126,1280.0,1280.0,30.0,30.0,4.203275199999999,1.5450212,0.0020851405622504,0.0008276570606665,0.5731868,0.5727871999999999,0.0,0.0,0.0,0.0,0.5738558,0.5712643999999999,0.5731294,0.5716398,60024.5293158,102407.361504,20000.0,50000,550,4.0
73,164.96052105035486,160.11637844276746,0.0,0.0,1280.0,1280.0,720.0,720.0,0.188,0.0,30.0,29.0,1391538.827093004,1348293.140282916,22.582619800000003,22.593505200000003,0.009,0.01,35.50480666666666,36.53695333333335,8926.800351975151,16918.745252335706,41.800000000000026,50.0,160.12082760220736,163.80822917029994,1353121.275926813,1373575.200407902,1280.0,1280.0,30.0,29.0,3.87198,4.080367,0.001129560780026,0.0008653896730076,0.7730656,0.7708569999999999,0.0,0.0,0.0,0.0,0.7728419999999999,0.7711975,0.7733671,0.7705004,60194.8395468,102753.885408,20000.0,25000,750,10.2
74,34.90880773498675,9.297790394527375,0.0,0.0,480.0,640.0,270.0,360.0,0.0,3.1513999999999998,27.3,7.0,205593.42051133467,52497.97141362025,45.4702204,59.6898113,0.0157,0.1194999999999999,96.32348129032262,183.44860000000003,8213.391039290134,25690.2812683592,108.7777777777778,655.1399999999998,11.302572545302713,36.92663510365393,67077.6962193364,206903.84532319053,640.0,480.0,5.0,30.0,59.74966959999999,21.5994864,879.3572963636356,54.05596998299316,0.1730268999999999,0.1524002,0.0,0.0,0.0554687499999999,0.0,0.2993809,0.1590040999999999,0.1492061,0.1555110999999999,59928.5088423,102426.762672,500.0,5000,100,91.1
75,70.49113518192897,49.29170140830364,0.0,0.0,960.0,1280.0,540.0,720.0,0.0,1.6969999999999996,29.0,13.3,522317.92152679054,394655.4480658856,86.1473453,74.2208593,0.023,0.0370999999999999,192.58131666666665,252.172146875,12414.402693400963,20603.32493056214,198.8902127659577,374.1028571428576,56.66502782464013,72.80704797529019,440925.1635427238,545470.399148574,1280.0,960.0,17.5,30.0,137.128409,53.5351903,145.1388905855338,69.9457382051282,0.3724714999999999,0.3435274,0.0,0.0,0.00390625,0.0,0.49006565,0.3068115,0.3351395,0.4133116999999999,61042.3037343,104197.612512,1000.0,5000,250,67.2
76,165.93327875623598,157.06048450281557,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.197,30.0,29.0,1410668.740287192,1331188.21365164,24.571303,31.2838212,0.012,0.012,38.41142,50.10468666666671,12627.129098780568,9077.881269956795,57.907801418439725,55.80000000000003,157.29481880250532,163.11599779363377,1325129.9841977772,1385926.0407686734,1280.0,1280.0,30.0,30.0,0.7939615999999999,0.9810344,0.0012825632632505,0.000834427240562,0.4296234,0.4287044,0.0,0.0,0.0,0.0,0.4237396,0.4205081999999999,0.4228911999999999,0.4414369999999999,59904.6628698,102624.661248,5000.0,25000,400,33.0
77,158.11643649892306,165.39441580154184,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.206,30.0,30.0,1343153.2287823805,1393383.3876811897,27.1884366,32.4928362,0.012,0.012,37.8927066666667,47.41928666666667,14186.01888623894,10286.912339275736,76.48631578947368,58.971428571428575,162.93547091474582,161.78789275156336,1380674.7345214663,1369075.4109414204,1280.0,1280.0,31.0,30.0,2.6976282,3.2183072,0.0011668528864056,0.0008437284816332,0.1224977999999999,0.1212096,0.0,0.0,0.0,0.0,0.1227325999999999,0.1421876,0.1223417999999999,0.1386965999999999,61020.280062000005,104238.332064,5000.0,50000,100,26.0
78,143.54483306543275,164.00659453051205,3.0,16.0,1280.0,1280.0,720.0,720.0,0.198,1.149,20.7,27.0,1201926.3354115854,1390861.3629737345,65.1006717,146.76850890000003,0.0279,0.026,136.62031000000005,306.86240999999984,22790.78757997366,11768.709127839657,209.03999999999988,218.0397727272727,159.1084981982028,155.03465689386098,1349723.1875644338,1300461.111454941,1280.0,1280.0,30.1,30.0,33.1348157,40.9318195,20.897209659090937,20.50231510282023,0.8238799,0.7894526,0.0,0.0,0.0,0.0,0.8244112,0.7900694999999999,0.822919,0.7907236,60292.07563680001,103381.8792,20000.0,2000,750,25.1
79,61.19712355931222,71.23071534258803,14.0,35.0,960.0,1280.0,540.0,720.0,2.872,5.568,11.8,15.0,494166.60574518575,521267.6950260198,86.1802548,191.5843038,0.0344,0.0304,309.9325778409092,463.0858054545453,5063.117769894583,21848.96031560911,404.0329670329659,542.5384615384614,71.59163157541823,72.16935000756575,525757.7975689003,534547.609634348,1280.0,960.0,30.0,30.0,71.0898314,138.51900659999998,45.30193750000003,56.486881333333336,0.881,0.8144286,0.0,0.0,0.0078125,0.03515625,0.8754242,0.7953276,0.9497256,0.9356876,61374.8917782,104470.996704,1000.0,2000,750,75.0
80,159.38996362633918,161.01209865602098,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.0,29.0,1348602.877759481,1343376.0857102035,30.150908,43.9918362,0.0126,0.014,43.27065333333333,62.3033866666667,17862.501815963817,21096.015801715563,61.36363636363647,76.39999999999993,161.38503024841663,156.73596884481296,1368609.0694363045,1325861.8145726572,1280.0,1280.0,30.0,29.0,4.1318116,0.6157656,2.0944545724025487,0.0008017024174329,0.1243253999999999,0.1236967999999999,0.0,0.0,0.0,0.0,0.1241,0.1248992,0.1299405999999999,0.1337705999999999,60986.2823136,103959.304128,5000.0,5000,100,41.2
81,83.8612419479133,50.002439574405294,0.0,0.0,1280.0,960.0,720.0,540.0,0.0,0.991,29.0,23.9,644552.4475885715,369703.2740953689,65.9888481,83.90646799999999,0.023,0.0271999999999999,126.17606924731189,260.8972835483871,16997.56531205001,16718.269813709183,128.52631578947353,306.639093137255,54.27755377992647,83.27358410610955,416730.5593360649,637054.4261568972,960.0,1280.0,26.5,30.0,96.1437665,44.9432079,118.97814197530865,42.33885559210528,0.2022428999999999,0.1739499999999999,0.0,0.0,0.0,0.0,0.2807796999999999,0.1621534999999999,0.1662262,0.1994234,59726.0232513,102221.647728,1000.0,12000,100,61.1
82,37.215895582442,7.199235014504947,0.0,0.0,640.0,640.0,360.0,360.0,0.0,4.785400000000001,29.0,2.0,168701.330167607,58535.32186713962,45.0017774,58.0259714,0.015,0.1012,146.46063999999987,275.8350428571429,22476.33821031447,14700.435791979247,217.14580645161283,480.8907563025212,10.003414462641391,38.22133137503364,73399.28690218156,193066.35308166544,640.0,640.0,3.0,30.0,62.0905998,39.9622402,160.84217236842113,69.43354068027207,0.5540134000000001,0.4966917999999999,0.0,0.0,0.0,0.0,0.5273804,0.4984467999999999,0.6388976000000002,0.4741397999999999,60243.0844176,102167.274816,500.0,50000,400,78.0
83,150.2543899829139,145.95705037671542,0.0,2.0,1280.0,1280.0,720.0,720.0,0.0,0.38,25.3,23.8,1275163.1965917156,1193938.7758499398,77.7826604,70.4767069,0.0277,0.0277,172.0575933333334,165.6808327956989,994.1316190288372,14768.10285323603,146.55999999999997,216.86486486486527,142.13885498565145,146.06269166574953,1189962.22943366,1216894.6326581552,1280.0,1280.0,30.0,30.0,72.7484734,79.8570776,23.566114082078883,44.8804885848535,0.2842332999999999,0.2864136999999999,0.0,0.0,0.0,0.0,0.2853346,0.2810207999999999,0.2961214,0.2836306999999999,59750.6155722,102143.584656,5000.0,2000,250,47.0
84,87.42436753942278,44.37769909759662,3.0,2.0,960.0,960.0,540.0,540.0,0.0,2.267,26.0,9.0,672097.2574063189,347904.70611014456,62.185808400000006,60.305268600000005,0.0236,0.055,110.7750333333334,208.18235000000013,7603.785534234708,4248.787553397676,208.20000000000005,461.0222222222214,50.02429086026815,78.17860536309108,364218.7476348828,591441.9477095329,960.0,960.0,10.0,27.8,114.9148678,102.3568864,140.71688695652193,82.397745814491,0.1930115999999999,0.2155425999999999,0.1265625000000002,0.0,0.24609375,0.0,0.1515255999999999,0.1892119999999999,0.1827457999999999,0.1775971999999999,60762.6049086,103858.78176,1000.0,2000,100,71.0
85,154.12295030173306,151.37632289467822,5.0,3.0,1280.0,1280.0,720.0,720.0,0.903,0.196,27.0,27.1,1292875.0431124114,1277230.906751491,69.9141778,68.78689200000001,0.0289,0.027,167.09654333333333,137.81344946236555,19987.994352466638,15674.072588280647,231.56000000000003,226.32258064516117,155.22924323860235,146.98045905573173,1296381.5130669957,1235107.1991519618,1280.0,1280.0,31.0,30.0,48.0164064,64.83827210000003,25.952485709479905,50.663610669422326,0.7931214,0.792326,0.0,0.0,0.01171875,0.0,0.7922910999999999,0.7901854,0.8009394999999999,0.791156,60129.99931680001,102526.042368,5000.0,2000,750,50.2
86,161.97397002995518,164.3444479842802,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.198,29.3,30.0,1363548.039652923,1394971.0031909468,23.9065914,25.510624,0.01,0.009,36.01436586206898,34.92885999999999,12012.55779306473,18198.949208416598,39.34823529411785,59.73500000000003,164.3234965374226,164.08990962324253,1398801.236319097,1380763.1170674972,1280.0,1280.0,30.0,30.0,1.2009736,0.1970158,0.0012666541822727,0.000733355063016,0.1216778999999999,0.1204634999999998,0.0,0.0,0.0,0.0,0.1211393999999999,0.118704,0.1230132999999999,0.1199799999999998,59728.8008898,102455.677632,20000.0,25000,100,6.0
87,162.44574243709678,165.2765746614631,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.3,30.0,1356964.6423854243,1402464.8333717391,22.1569947,29.695508,0.01,0.01,32.761853333333335,42.38260333333332,18351.588454470555,22864.315381217817,39.99999999999998,50.26813655761024,164.32573632917826,159.33146135786805,1390981.951970522,1338493.854548531,1280.0,1280.0,30.0,30.0,0.9420341,0.7550017,0.0011152625152621,0.0010686209670209,0.1213270999999999,0.1200896999999999,0.0,0.0,0.0,0.0,0.1208050999999999,0.1230634999999999,0.1214906999999999,0.1210553999999999,59875.0766649,102522.995568,20000.0,25000,100,6.1
88,41.28179357324486,15.987917785380455,0.0,0.0,640.0,480.0,360.0,270.0,0.205,2.5218,26.6,11.3,277985.3333632752,62100.40137273535,59.0389606,75.3676184,0.016,0.0571999999999999,191.4372288888889,263.4263405128205,6284.546553680602,9478.785732458631,268.9026086956519,625.7199999999997,18.897384909794727,38.6310473199597,59305.2101789143,254820.1752539008,480.0,640.0,11.1,29.0,91.6032605,46.6757608,411.4457551839458,72.73923136792453,0.5772518999999998,0.5056501,0.0,0.0,0.0710937499999999,0.0,0.7592281999999999,0.4818038999999999,0.6285018499999999,0.4988493,61237.6368786,104607.870816,500.0,5000,400,93.0
89,158.18809404113304,147.58463172225018,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.232,29.0,29.2,1333059.5904903768,1249635.5522950792,28.7526996,35.9635642,0.0128,0.013,48.612493333333326,57.44032602150534,19168.297498601947,5108.319840312482,57.760000000000026,58.64869565217408,154.37379900275886,155.0479772550797,1295799.2746015436,1301694.8978607713,1280.0,1280.0,30.2,29.0,2.7848104,3.8289602,0.0011882485875708,0.0007532380563491,0.5752778,0.5744172,0.0,0.0,0.0,0.0,0.584787,0.5792724,0.5747196,0.5767702,59878.098441,102806.3808,5000.0,5000,550,44.2
90,41.19936899220276,25.70997679215137,0.0,0.0,640.0,640.0,360.0,360.0,0.215,1.608,27.2,20.4,249015.98907377556,195658.4283788284,58.28438340000001,77.8582899,0.0149,0.0217,172.33328870967753,226.70246693548395,19975.855431688226,15289.480058066783,395.2399999999999,416.25000000000006,33.2889908873783,41.18000661229448,200912.2670236996,270618.33589115075,640.0,640.0,16.4,29.0,42.806316200000005,30.9230087,67.20549821428571,57.1175861888112,0.9153202,0.8898235000000001,0.0,0.0,0.0,0.0,0.8802154,0.912645,0.9542224,0.9589095,59879.2985784,103407.816432,500.0,25000,750,85.0
91,160.13656443983476,164.57900879854412,0.0,0.0,1280.0,1280.0,720.0,720.0,0.437,0.201,29.0,30.0,1357138.7980532243,1392207.8279865428,22.4190171,24.7477082,0.0107,0.009,45.76590000000002,34.435720000000025,19477.27109225609,15893.282622210329,40.00000000000001,31.688571428571407,162.69712298207654,162.01005545397803,1383455.8475204413,1383950.5736516926,1280.0,1280.0,30.0,30.0,1.1645792,1.5437306,0.0010817708333328,0.0007554792779045,0.4200927999999999,0.4205886,0.0,0.0,0.0,0.0,0.4204327,0.4208539999999999,0.4213576,0.4202663999999999,61367.39989379999,104648.4552,20000.0,50000,400,3.0
92,130.5459522725384,158.95508556880614,1.0,13.0,1280.0,1280.0,720.0,720.0,0.666,0.816,23.8,25.8,1085059.4639944134,1339549.97136149,82.78137179999999,73.1760062,0.0298,0.0278,176.0299323692992,147.71631390433814,18923.96305363097,20093.662378871075,221.27770177838585,263.7795698924731,159.89229535806297,137.52131411717892,1330242.224428147,1121258.388148425,1280.0,1280.0,30.0,30.0,46.285810600000005,81.5850372,20.53021429136453,48.94125554969961,0.5971346,0.5855895999999999,0.0,0.0,0.015625,0.0,0.6028046,0.5966887999999999,0.5978091999999999,0.5958986000000001,60252.6773142,102643.694976,5000.0,2000,550,49.2
93,31.015621952514515,12.005611260900189,0.0,0.0,960.0,640.0,540.0,360.0,0.0,1.3342000000000005,13.6,11.2,224106.03635587383,61383.66285526725,45.5834836,53.5183128,0.0308,0.0426,210.67552631578917,231.97771555555568,16470.023404078587,11782.68829364582,283.5673469387755,457.6605128205131,20.20034822501534,28.806648348198248,97293.9612942042,206351.5859548768,640.0,960.0,11.0,13.4,41.9589872,39.1831316,203.3687121794873,102.94151980792324,0.5935366,0.509421,0.0,0.0,0.0625,0.0,0.759204,0.4732938,0.7513759999999999,0.5008967999999999,59894.1429912,102860.654976,500.0,12000,400,88.1
94,41.70900885820824,17.100253904834045,0.0,0.0,640.0,320.0,360.0,180.0,0.184,4.947,28.7,15.0,273776.6836637991,51529.21685814049,56.7096499,39.7293728,0.015,0.0123,217.06163666666677,142.4080525946705,25378.01209638923,953.6559336054468,207.14000000000004,656.5000000000017,16.403738731966147,41.6788782744877,61808.84314906668,253101.57088321185,320.0,640.0,13.7,30.0,94.3417727,37.204681400000005,2.1336342245984223,114.95974115384618,0.7817748,0.840942,0.0,0.0,0.01171875,0.0,0.7871228,0.7934117,0.8186582,0.8570284,61919.4323601,106046.4816,500.0,25000,750,85.2
95,38.99045493877955,32.176084225802896,0.0,0.0,640.0,640.0,360.0,360.0,0.211,2.532,27.0,13.6,231610.21880677057,203762.11480792463,59.684280400000006,51.680215800000006,0.0178,0.0264,151.26828461538472,255.59250501672244,16912.941317986013,18470.301074503583,176.15999999999977,404.16,25.991548186835875,38.01474236836008,173667.0186100979,219886.194951984,640.0,640.0,13.2,26.6,49.0196474,25.7265564,53.321114211886346,50.78695912914398,0.8502715999999999,0.6769042000000001,0.0,0.0,0.0,0.0,0.7409976,0.7292727999999999,0.8133362,0.710376,60189.315228,102863.668896,500.0,50000,550,79.1
96,77.29181125519558,61.90140181124183,0.0,0.0,960.0,960.0,540.0,540.0,0.297,0.21,19.8,24.4,587845.1859271451,441236.9874072626,49.8575379,66.5332069,0.0303,0.0257,166.95311068548392,170.16945473118273,7615.82294327865,13051.195122841338,187.6759352881698,199.1341666666668,68.78762401289923,70.17455013798396,488965.8894146581,537472.2026882884,960.0,960.0,25.4,30.0,82.4060003,93.825687,42.89823637491132,46.21435497448979,0.8783690000000001,0.8578781000000001,0.0,0.0,0.0,0.0,0.8765257,0.8961228,0.8358456999999999,0.8453597999999999,60149.8741284,103280.755392,1000.0,5000,750,70.1
97,39.1961976990434,19.788582312965808,0.0,0.0,640.0,640.0,360.0,360.0,0.0,3.386000000000001,29.0,6.000000000000002,238639.5725564708,103192.38006966964,58.8043694,55.3215276,0.016,0.0566,144.94110451612892,275.24268888888906,15366.75919110694,17629.837048823072,243.86322580645168,509.5733333333335,24.009488809633584,39.99548106100891,130400.3535986016,241173.3995736965,640.0,640.0,11.0,30.0,83.9125586,35.5909434,401.01740270270255,76.25804222222224,0.7350708,0.6352749999999999,0.0,0.0,0.01171875,0.0,0.7865264,0.606784,0.7637578,0.8103056,60078.2814828,102800.402016,500.0,25000,550,84.2
98,157.9729585888523,156.4735088287236,0.0,11.0,1280.0,1280.0,720.0,720.0,0.0,0.316,29.0,26.0,1335717.7315357388,1323648.0319902175,73.2957398,89.06470940000001,0.027,0.0294,137.0461933333334,158.52132258064512,17009.612474812104,18158.87884699443,65.80000000000003,209.66285714285715,149.54073905615647,159.5199982379134,1275909.197490036,1355892.9354449797,1280.0,1280.0,30.0,29.4,90.8543952,43.953957200000005,44.75662033433821,20.709611099656364,0.1424405999999999,0.134064,0.0,0.0,0.0,0.0,0.13985,0.1318235999999999,0.148816,0.1295776,61227.097243200005,105015.845856,5000.0,2000,100,46.1
99,80.99622937606634,69.97318249396059,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,1.785,27.3,15.9,613332.0227760911,553306.2982756887,75.5663632,66.3983251,0.022,0.0385,158.22824838709676,203.28550789473687,17479.799047574685,15375.722897464027,129.58578431372547,360.1800000000001,79.4104564005192,82.25299737037791,609173.753818446,603301.3358629252,1280.0,1280.0,20.0,29.3,103.4027882,65.3072823,110.50363017676764,71.4569446391322,0.1947069,0.1693037999999999,0.0054687499999999,0.0,0.0,0.0,0.1640653999999999,0.1887006,0.3083065,0.1648512,59791.433517900005,102494.097408,1000.0,5000,100,66.0
100,137.28098064082232,142.76449629823347,0.0,0.0,1280.0,1280.0,720.0,720.0,0.248,0.0,29.0,29.0,1147157.785062954,1208126.5020727578,30.141455300000004,31.595055400000003,0.0138,0.012,52.28506333333338,58.35137333333332,5803.585405823373,11310.441014886444,70.62249999999997,57.42999999999898,142.3881951175829,152.7653291681099,1212702.0945638278,1268736.4242697204,1280.0,1280.0,30.0,29.0,3.2668154,7.8418809,0.0012307629870118,0.0008776565109715,0.7731463999999999,0.7737407,0.0,0.0,0.0,0.0,0.7753064,0.814775,0.774274,0.7737353,59986.2736683,103086.343776,5000.0,5000,750,45.2
101,41.00499351532989,8.99534056053172,0.0,0.0,640.0,640.0,360.0,360.0,0.0,2.123,28.0,5.4,264744.62514540873,51036.28843624376,48.9994806,53.687339,0.0156,0.076,125.48296749999996,160.76941111111114,13851.110898999816,7520.930954126275,153.37333333333336,452.6800000000002,10.017747504822555,42.01509892412607,60001.62482863813,267283.67154745595,640.0,640.0,3.8000000000000007,30.0,40.52827780000002,47.874858200000006,789.4806588235303,91.93137054125994,0.1698794,0.1879457999999999,0.0,0.0,0.00859375,0.0,0.2006469999999999,0.1464206,0.2412629999999999,0.189343,61091.202123,104371.072704,500.0,25000,100,81.2
102,156.56577670848174,161.26269970402845,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.26,30.0,29.0,1327345.0841709932,1356035.895582002,33.5757022,31.2492654,0.013,0.0138,52.68093999999998,47.212643010752686,16326.077891808023,26757.94141686594,39.39878787878786,95.15999999999995,161.62179787711895,159.80653007392857,1376509.5261804354,1362780.5961513328,1280.0,1280.0,30.0,30.0,2.9357648,2.4682138,0.0011028262548258,0.0008096531413596,0.5716888,0.5718776,0.0,0.0,0.0,0.0,0.5715486,0.5715267999999999,0.571072,0.571628,59659.2551016,102265.303008,20000.0,5000,550,19.1
103,27.792417432763976,12.803582653823828,0.0,0.0,320.0,640.0,180.0,360.0,0.193,1.7514000000000003,28.0,17.2,47777.171578983725,67362.44470333861,81.1168386,42.4993936,0.0414,0.0542,287.86788585858585,168.0091066666667,13138.622920869322,19727.882736368018,314.1282051282051,502.29935483870986,20.60563972158929,28.39937815853556,109143.81855985346,57104.89614665111,640.0,320.0,14.8,30.0,41.3887228,153.159005,181.18562424242373,664.7742847619048,0.6193938,0.4326141999999999,0.0,0.0,0.03046875,0.0,0.7774142,0.4282778,0.6400664,0.4426661999999999,59942.4472206,102957.468384,500.0,5000,400,93.2
104,82.02572093438891,53.439033764254646,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,1.931,30.0,12.1,600239.8200881447,416651.66041273,81.19994940000001,75.45623730000001,0.0229,0.0306,194.5614483870967,325.7661662365592,17338.143169461582,15843.029307749488,150.8,315.7800000000004,55.13625209886955,81.19871619366533,407599.4473808647,608526.1643356706,1280.0,1280.0,16.2,30.0,61.059926100000006,79.00275359999999,88.18479545454548,108.25583427536245,0.9818493,0.8080586,0.0140625,0.0,0.0140625,0.0,0.8924514,0.807576,0.8928847000000003,0.8585112,59895.3717936,102941.62118400002,1000.0,5000,750,70.0
105,151.78060717467775,157.45202366505654,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.2,30.0,1284552.1565652236,1348105.7118255526,23.0300166,27.2291256,0.0108,0.011,44.82819333333332,47.08700000000001,7340.837123411095,10354.192162001262,40.00000000000007,57.58000000000007,164.50935915913763,152.8198958760971,1411158.5375003016,1290734.2899306267,1280.0,1280.0,30.0,29.0,1.3862082000000002,2.4042658,0.438203955669225,0.0009449992193598,0.4223087999999999,0.4233615999999999,0.0,0.0,0.0,0.0,0.4210538,0.422662,0.4214018,0.4224849999999999,60060.6509202,103042.489536,20000.0,12000,400,13.2
106,64.97905467536935,52.55827824382376,0.0,0.0,960.0,1024.0,540.0,576.0,0.624,1.5894,18.200000000000003,11.0,530945.7811019503,416112.15261324856,54.9456472,98.7314656,0.0408,0.0428,170.31884512820517,269.5425372434018,10550.55419407536,11907.244373515876,310.88,373.2164579606439,50.61099531347362,65.96897429640298,391412.1294346709,544561.3769158217,1024.0,960.0,12.4,20.8,148.84316760000002,115.4003994,88.29558428571448,109.76016353484788,0.3066127999999999,0.3036102,0.0,0.0,0.0,0.0,0.3145938,0.5300778,0.3009274,0.3317477999999999,59701.2002874,103348.900128,1000.0,12000,250,62.0
107,160.43940472777766,170.19537530219972,0.0,0.0,1280.0,1280.0,720.0,720.0,0.201,0.402,29.2,30.0,1358395.7029688463,1430947.8891270868,22.7740264,31.676415,0.011,0.0138,37.05238666666667,49.64596666666672,20205.84532441835,18075.331679225605,57.61321909424718,59.90000000000002,164.20337643379762,152.17465127832943,1401173.2051452696,1285238.225520091,1280.0,1280.0,30.0,30.0,1.8910034,2.3883146,0.0011944330537429,0.0008711340206187,0.5705903999999999,0.5716702,0.0,0.0,0.0,0.0,0.570752,0.5712799999999999,0.5716892,0.5708406,59716.6135902,102958.323264,20000.0,50000,550,4.1
108,162.9014273112974,116.99179945253395,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.223,30.0,28.0,1363240.9139819904,982075.1613804232,34.636887,30.036183,0.013,0.014,60.47216666666664,62.17709677419354,14359.537816618624,2400.617567623965,47.30769230769243,77.99999999999993,156.99386143844703,160.12025327630528,1330859.9625144356,1366906.5721564991,1280.0,1280.0,31.0,30.0,7.049737,2.388378,0.0012969696969733,0.0008097826086954,0.772766,0.7795719999999999,0.0,0.0,0.0,0.0,0.781937,0.782837,0.783157,0.777222,60262.50447,102889.15008,5000.0,5000,750,45.1
109,76.27680936785724,55.2735933236767,0.0,0.0,1280.0,960.0,720.0,540.0,0.0,0.746,26.6,27.3,541413.2052171539,384654.6041054304,60.4518108,76.61445099999999,0.022,0.0237,177.9141354231975,187.448335,16561.29340673165,14212.267818963111,318.6,293.7022058823531,53.48111352971154,80.97577438956303,385513.188079058,592692.846821001,960.0,1280.0,29.3,30.0,63.0448204,148.8831103,63.83668137592136,144.2267126344086,0.2425523999999999,0.1584823,0.0,0.0,0.0,0.0,0.3340270999999999,0.1510786999999999,0.1559128,0.1883594999999999,59668.8711948,102724.902288,1000.0,12000,100,61.0
110,33.19901650640603,7.601745064049965,0.0,0.0,960.0,640.0,540.0,360.0,1.044,4.0518,18.0,7.0,203066.06578446308,48803.12331187195,56.407448,42.54893,0.0268,0.0699999999999999,255.1159918279571,216.23998285714285,7291.016852128066,18073.99444287549,463.0886274509803,474.178978978979,11.599101659746712,33.205132144814385,77275.17724015153,189786.85568376307,640.0,960.0,4.800000000000001,15.2,38.9469566,57.13475980000001,119.86376192609212,206.23633000434228,0.8640684,0.6050599999999999,0.015625,0.0,0.03046875,0.0,0.7727780000000001,0.8606720000000002,0.702777,0.6864741999999999,59978.6246556,103247.399616,500.0,12000,550,89.2
111,74.57922521857527,67.84751057253423,0.0,0.0,1280.0,960.0,720.0,540.0,0.0,2.927,21.1,24.5,595052.6217411583,505628.7022190243,56.5493376,76.7034949,0.0326,0.0256,200.69575665322552,158.4098778494623,9707.20021881113,14888.86053795642,228.14516129032256,387.391320754717,73.60984721854642,76.99704479163704,548699.296645335,627052.180848316,960.0,1280.0,28.200000000000003,20.0,91.67502460000004,60.9882569,201.265751186114,82.85959125465178,0.4867994,0.4827605,0.0,0.0,0.01875,0.0,0.515753,0.4385529,0.5456408,0.5187437,60336.6796998,104078.692128,1000.0,50000,400,53.1
112,157.63693053317178,155.07799887013277,0.0,1.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.0,29.0,1333217.326729825,1325155.7549600063,37.8469915,36.7361717,0.011,0.011,60.657443333333305,53.60020333333337,16480.89651357753,3666.347770829268,57.54729729729729,36.586666666666616,161.32925549166458,165.66128144334445,1371766.570761122,1405686.16115401,1280.0,1280.0,30.0,30.0,2.1393946,2.377166,0.0011664930555542,0.0007558229813668,0.4284288,0.4248764,0.0,0.0,0.00390625,0.0,0.4215438999999999,0.4288768999999999,0.4306276,0.4198393999999999,60923.2146831,104764.623888,5000.0,25000,400,33.2
