call_number,IT01V_packetsRecieved_ellen,IT01V_packetsRecieved_aadya,IT01V_packetsLost_ellen,IT01V_packetsLost_aadya,IT01V_frameWidth_ellen,IT01V_frameWidth_aadya,IT01V_frameHeight_ellen,IT01V_frameHeight_aadya,IT01V_totalFreezesDuration_ellen,IT01V_totalFreezesDuration_aadya,IT01V_framesPerSecond_ellen,IT01V_framesPerSecond_aadya,IT01V_bytesReceived_in_bits_s_ellen,IT01V_bytesReceived_in_bits_s_aadya,IT01V_totalProcessingDelay_ellen,IT01V_totalProcessingDelay_aadya,IT01V_jitter_ellen,IT01V_jitter_aadya,IT01V_jitterBufferDelay_emissions_ellen,IT01V_jitterBufferDelay_emissions_aadya,IT01A_bytesReceived_in_bits_s_ellen,IT01A_bytesReceived_in_bits_s_aadya,IT01A_jitterBufferDelay_emissions_ellen,IT01A_jitterBufferDelay_emissions_aadya,OT01V_packetsSent_s_ellen,OT01V_packetsSent_s_aadya,OT01V_bytesSent_in_bits_s_ellen,OT01V_bytesSent_in_bits_s_aadya,OT01V_frameWidth_ellen,OT01V_frameWidth_aadya,OT01V_framesPerSecond_ellen,OT01V_framesPerSecond_aadya,OT01V_totalPacketSendDelay_ellen,OT01V_totalPacketSendDelay_aadya,OT01V_totalPacketSendDelay_packetsSent_in_ms_ellen,OT01V_totalPacketSendDelay_packetsSent_in_ms_aadya,RIV_roundTripTime_ellen,RIV_roundTripTime_aadya,RIV_fractionLost_ellen,RIV_fractionLost_aadya,RIA_fractionLost_ellen,RIA_fractionLost_aadya,RIA_roundTripTime_ellen,RIA_roundTripTime_aadya,ROA_roundTripTime_ellen,ROA_roundTripTime_aadya,AP_totalPlayoutDelay_ellen,AP_totalPlayoutDelay_aadya
1,12.995617060108433,0.0,0.0,10.0,960.0,320.0,540.0,180.0,0.0,2.276,2.6,3.4000000000000004,100398.47912446952,0.0,3.9387294,8.097272,0.134,0.2078,431.09000000000003,204.6470799999999,2170.662103039761,17199.62199420777,229.42857142857173,574.8894117647061,8.397353563705988,8.802602793211893,10132.814264466839,67852.75569509558,320.0,960.0,6.4,2.4,143.934124,67.6425758,2375.2417599999994,621.5844423076923,0.7721372,1.0698918,0.0,0.0,0.08203125,0.0,0.7722534,1.0697482,0.7725676,1.0360902,36152.2762146,73575.548064
2,108.20454145116878,162.59720545652706,83.0,6.0,1280.0,1280.0,720.0,720.0,2.654,0.69,17.6,29.0,881546.8701230537,1378571.5806421144,140.86769110000003,88.8883819,0.03420000000000001,0.027100000000000003,397.24983000000014,136.81066333333328,25519.53873538778,27146.936339371812,390.4399999999999,212.82000000000005,161.28042176209007,115.53322205989555,1360137.8924046871,922422.176518547,1280.0,1280.0,30.9,29.0,41.29078200000001,44.93642650000001,17.281443235562797,46.191420592654936,0.44393589999999994,0.2813733,0.0,0.0,0.00039062500000000555,0.04296875,0.4475231,0.2808533,0.44323540000000006,0.2831119,60176.408789700006,103800.091392
3,28.405783989534843,5.999514237850458,0.0,0.0,320.0,320.0,180.0,180.0,0.914,3.4411000000000023,12.400000000000002,4.0,70019.32494809046,30706.866821094853,57.1626312,30.2873965,0.045300000000000035,0.09550000000000003,326.6374197402599,696.6307,24271.65663397465,994.6299551817636,708.600678733032,592.0362844702472,5.100066521934243,28.502648747716155,28717.99760944621,72105.24039760431,320.0,320.0,4.1,29.0,37.176629,91.2717349,222.75794294117685,779.6417388198768,0.1237715999999999,0.16737490000000005,0.0,0.0,0.0,0.0,0.24762749999999997,0.13665029999999992,0.1292969,0.1488355,62340.967899,103347.141216
4,50.19261316772957,42.19788162712205,0.0,0.0,640.0,480.0,360.0,270.0,0.0,0.505,24.4,29.0,371151.75481836195,276429.16837699903,28.9137888,18.7080278,0.0148,0.009800000000000001,63.08284000000003,25.444339999999976,28357.54274634127,15174.928245893525,328.93212669683265,257.1961722488038,41.996278167622755,48.8092085396237,254341.2679632275,356085.858467316,480.0,640.0,30.0,24.6,4.2521966,2.516026,1.2908217054263604,1.0622680808080798,0.1384676,0.13479919999999998,0.0,0.0,0.0,0.0,0.13679819999999993,0.1279052,0.155316,0.13663039999999999,59110.9412796,103145.23920000001
5,50.0130795000385,40.89913177191669,0.0,0.0,640.0,480.0,360.0,270.0,0.0,0.307,29.0,29.0,351585.56744133064,246576.25688611416,34.2923438,43.7211683,0.0111,0.011200000000000002,63.274326666666695,96.70091333333335,20398.78249878685,9966.145532223369,145.81999999999988,94.77187948350075,40.00773785680808,52.5300030164323,244439.65290257352,374599.3094291708,480.0,640.0,30.0,29.0,10.4480395,5.0031148,19.070507500000005,1.5757354406130366,0.5839871,0.5794051,0.0,0.0,0.0,0.0,0.5723385,0.6012545,0.5781542000000001,0.5851242,60210.7146207,103892.90183999999
6,33.01125796882553,30.003259361975168,0.0,0.0,320.0,320.0,180.0,180.0,0.0,0.278,25.8,28.0,102026.48572452764,110440.73234912085,20.651395400000002,60.2679272,0.026199999999999994,0.029,153.93887016885554,192.9506129032258,21713.275846897213,18570.027720651975,734.0306905370845,579.8991596638654,29.40179667466819,32.985169685944186,108511.53414513575,115433.5217454262,320.0,320.0,30.0,30.0,40.120005,41.5185934,213.69269619805482,69.69096608187127,0.34559039999999996,0.2842648,0.0,0.0,0.0,0.01171875,0.41485259999999996,0.2754028,0.33630999999999994,0.29531519999999994,59567.2274862,102708.373536
7,53.847696464553266,38.67379024026671,0.0,0.0,960.0,960.0,540.0,540.0,0.703,1.88,29.1,12.4,370423.00642421097,240772.98420661723,80.5143151,124.64267000000002,0.022,0.03620000000000004,152.86115999999978,402.68555937500025,21085.356456449754,13262.87174917825,436.9469387755102,376.5388235294123,41.491115478243316,64.48681092938719,258765.247517282,445803.2605573803,960.0,960.0,17.8,29.1,109.595461,33.3478679,160.34310928571446,41.20229980392159,0.5126098000000001,0.48735850000000003,0.0,0.0,0.0,0.0,0.4425929999999999,0.4878832999999999,0.45136069999999995,0.5004059,61882.5711105,104861.02392
8,15.206652109569221,26.715065967042726,0.0,0.0,320.0,320.0,180.0,180.0,0.911,1.432,10.600000000000001,20.8,32188.387406775062,57629.36993611506,112.7109408,29.36949720000001,0.0881,0.04020000000000001,412.4957115384615,223.12182041666685,21408.350241471184,20094.002114294082,508.461063464837,461.26482758620705,22.886647754750314,21.88164689829303,66386.33089173805,41176.54756985091,320.0,320.0,21.0,29.9,62.263894900000004,189.1222449,437.412113888889,1165.6015304347827,0.47214009999999995,0.4436861000000001,0.0,0.0,0.009765625000000028,0.0,0.4285291,0.6140597,0.5619599999999999,0.437743,60671.1009366,103070.976144
9,161.24638908835854,163.02058473858708,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,29.0,1363686.5697594807,1392615.3160908052,30.096199000000006,23.6595945,0.012,0.011,50.69437333333336,42.85216666666668,18774.831120504627,21486.180192290256,47.86635638297871,67.0,168.9086414592894,154.50023590081636,1441474.2394337466,1309301.63228898,1280.0,1280.0,30.0,30.0,1.1879133,5.2869744,0.00115722495894889,0.0007882242757272,0.5753878,0.5725537,0.0,0.0,0.0,0.0,0.5901638,0.5919291999999999,0.5897336999999999,0.5792282999999999,60332.015154600005,103044.534096
10,138.42925580054165,166.5234358657405,0.0,9.0,1280.0,1280.0,720.0,720.0,0.0,0.75,29.0,29.0,1169002.9861046113,1419035.0103542695,60.36196580000001,73.222464,0.0279,0.027,123.37856206896548,145.67908612903224,21360.538629139995,20181.405275024434,196.95999999999998,235.83243243243243,162.25365867100564,145.52917377266962,1367004.594205414,1242507.8939686073,1280.0,1280.0,30.0,30.0,27.4720085,39.51023660000001,9.722174220374221,24.13085974842767,0.5918552,0.5855679,0.0,0.0,0.0,0.0,0.580835,0.5885114,0.5910326,0.5809475,61768.3933881,104804.782368
11,62.214690893845045,46.60202969020948,0.0,0.0,960.0,1280.0,540.0,720.0,0.84,2.427,19.4,17.6,489321.80446575256,302542.39221846336,90.1008166,77.520389,0.028600000000000007,0.024200000000000003,246.1256673015873,202.22480473118304,25870.71284354309,6215.484526994093,359.32,360.5555555555556,60.597516212800414,65.41428134252739,416616.3406765132,508078.53167517605,1280.0,960.0,23.0,20.0,83.048307,165.7564968,89.0076585,226.6544549407114,0.2655428,0.14165639999999996,0.07734375000000018,0.0,0.0,0.0,0.1303222,0.19466560000000008,0.3558412,0.1569728,61438.9180986,104417.275104
12,80.19936763064946,67.58751837928898,0.0,0.0,1280.0,960.0,720.0,540.0,0.0,0.266,28.0,24.400000000000002,604337.0970870417,496150.69419027265,42.1596634,70.0748605,0.023,0.023100000000000002,117.92326074074079,147.2539299999999,23040.750158862025,855.0020218513937,378.8133862733977,128.25000000000122,66.29447299572254,80.5988465191946,476701.7815351175,582618.7936255718,960.0,1280.0,24.400000000000002,30.0,71.0938251,91.7062923,64.95728377192978,46.2776611355311,0.8019152,0.814937,0.0,0.0,0.0,0.0,0.8055575,0.9795345,0.8860442,0.8214855,60485.7981168,103002.78326400001
13,161.24061579566575,160.30881145952742,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.312,29.0,29.0,1362886.237690762,1366900.0966669284,27.622402599999997,48.7540522,0.014,0.0167,43.30540666666667,124.04762580645159,10648.03844535998,25835.116293624233,99.9230769230769,86.99119647859142,159.45713195941698,158.9569229791211,1347420.9374827591,1340659.5709379108,1280.0,1280.0,29.0,29.0,42.302999899999996,2.3527368,0.21160419636492428,0.0008821152703511,0.1250334,0.1236818999999999,0.0,0.0,0.0,0.01171875,0.1255906,0.12494369999999996,0.1255616999999999,0.1241575999999999,57146.4145665,102298.070592
14,155.02232396213367,166.0661207250621,0.0,0.0,1280.0,1280.0,720.0,720.0,0.556,0.0,29.0,29.0,1306684.1688208503,1409928.3472554598,44.42606,29.673286,0.012,0.011,98.77729999999994,45.14233333333332,16554.23367133288,18942.64796299971,58.0,57.72727272727272,164.05988494965027,161.88444280105915,1415564.707794102,1372452.3089206438,1280.0,1280.0,30.0,30.0,1.929217,2.653169,0.0012571428571434,0.0007934782608694,0.57399,0.578094,0.0,0.0,0.0,0.0,0.576309,0.57431,0.575058,0.5766749999999999,60387.670413,102962.35824
15,145.0262784890298,143.01800382280788,12.0,7.0,1280.0,1280.0,720.0,720.0,1.159,0.938,27.0,25.0,1209515.1618735846,1190733.8955480694,149.850357,180.269642,0.027,0.032,309.3089666666666,358.4630555555555,17297.547191082802,18517.130361858555,235.60000000000005,260.8,151.10014973074232,143.95308307062209,1291768.1886702783,1232014.464066415,1280.0,1280.0,29.0,30.0,67.666707,35.270563,81.57396590909089,14.463983240223463,0.592117,0.5748289999999999,0.0,0.0,0.00390625,0.00390625,0.59227,0.574921,0.591904,0.574936,60566.832837,102973.48416
16,74.15676422802962,47.490465017117785,0.0,0.0,960.0,640.0,540.0,360.0,0.0,1.666100000000001,28.1,29.0,521502.7236643223,315577.82725225424,51.02794450000001,38.08804400000001,0.0229,0.017900000000000003,155.9039490322581,119.45566000000005,20699.102265279063,11143.861090668277,245.78195488721863,364.19331243469185,53.07334406786602,76.26276015494241,377555.16406110127,559099.0680485127,640.0,960.0,29.0,29.0,3.8053884000000004,56.3666397,6.789693627450982,51.534836831124274,0.6068492999999999,0.6539524,0.0,0.0,0.0,0.0,0.5807483999999999,0.6676877,0.5987774,0.6508391000000001,61708.34991510001,104782.55904
17,7.606044208141113,15.908260387984793,0.0,0.0,320.0,320.0,180.0,180.0,0.903,3.2263000000000006,8.1,15.1,33290.287433661506,59387.01471485166,23.3149262,26.843891000000006,0.09760000000000003,0.048900000000000006,265.2009000000001,169.86383000000038,5514.572325979165,12888.029983562912,404.5837104072395,882.1028571428571,21.693675441347384,10.301258131184797,80358.10231526884,32865.1875400549,320.0,320.0,26.0,6.0,45.513020200000014,84.602166,148.42420840336166,736.4329438461539,0.1403911999999999,0.1315401,0.0,0.0,0.01171875,0.0,0.1269349,0.1287656999999999,0.3534662500000003,0.1298749999999999,61407.10021320001,103838.322432
18,20.01367072263249,5.999994277959559,0.0,0.0,320.0,480.0,180.0,270.0,0.263,2.55,12.0,7.0,95369.14372748834,36367.96531680554,46.689031,29.884488,0.048,0.073,316.9305833333333,123.58970833333342,5367.887377240849,19042.56481559894,479.8076923076923,501.0,13.002523435133982,26.005015863855807,53936.24287693122,103563.97548488792,480.0,320.0,9.0,30.0,19.200394,58.864007,946.23075,770.7245769230767,0.483322,0.284363,0.08984375,0.0,0.12109375,0.046875,0.6449429999999999,0.5349729999999999,0.441055,0.2841639999999999,60240.717747,102842.26656
19,161.98136766679883,165.62888616625438,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.212,29.3,30.0,1359701.1565936883,1407739.857520559,26.1481045,32.1581902,0.011,0.011699999999999999,39.59433666666665,48.24420333333335,18135.013148027865,4198.182392516224,36.28000000000002,67.1909090909091,161.41970747930475,158.9112011674926,1390604.942310812,1352565.7056516008,1280.0,1280.0,30.0,30.0,4.5609871,0.8632496,0.00122549785239988,0.0007551917861293201,0.27704449999999997,0.2713774999999999,0.0,0.0,0.0,0.0,0.2748943,0.27477229999999997,0.28930349999999994,0.2906784,61466.5348416,104405.29915199999
20,162.1359537683096,157.7164272379215,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,30.0,1369422.517969745,1318773.0554952254,28.545585000000003,26.5853736,0.0148,0.013,44.572113333333284,39.98825333333336,16670.01402941617,19552.96506699741,98.77040816326536,79.30980392156872,161.24381820552185,161.07721092469149,1337105.0335946481,1365327.8417449892,1280.0,1280.0,30.0,29.0,0.9519442,1.6791143999999998,0.0010549783549783,0.00082090594149608,0.4266568,0.4221927999999999,0.0,0.0,0.0,0.0,0.42646159999999994,0.421875,0.4256039999999999,0.4219056,60193.7156142,97153.19193599999
21,158.9326729413397,167.90839416101556,0.0,0.0,1280.0,1280.0,720.0,720.0,0.19,0.0,29.0,30.0,1348673.7302583987,1424111.5829414083,21.096273300000004,25.0562767,0.012,0.012,37.311041935483885,40.229986666666676,15668.29978826902,12513.57089287104,38.8,57.40468085106377,166.52576518104203,157.02550380167142,1406495.6142128848,1322783.9351895116,1280.0,1280.0,30.0,30.9,1.0901234000000002,4.0218947,0.00107233169129625,0.0007746832650501201,0.7739957999999999,0.7740597,0.0,0.0,0.0,0.0,0.7808440999999999,0.7837035,0.7841642,0.7741864999999999,60539.5085652,103425.702672
22,73.43378221061859,54.660505521281024,0.0,0.0,960.0,960.0,540.0,540.0,0.0,0.3845000000000015,26.9,19.8,535830.2903908066,403922.98711297533,59.23070520000001,68.7043137,0.021,0.024500000000000008,165.63532333333328,193.38545741935476,6335.703037109654,17534.174689168176,178.1315789473683,309.5962500000003,61.38726137098797,77.41418057216165,447551.9063926761,577965.0677461233,960.0,960.0,21.3,29.0,46.1069883,51.102952,38.69997710914456,77.77012702702702,0.9358641999999999,0.8088854,0.009765625000000139,0.0,0.005859375000000083,0.0,0.7957295,0.822919,1.0218033,0.8403915,60757.021980900005,103199.951088
23,38.30422894897117,15.694259791142034,0.0,0.0,640.0,320.0,360.0,180.0,0.0,2.549,24.6,14.200000000000003,221109.40899269228,62797.72892473926,57.268274299999995,43.5098086,0.018699999999999998,0.05449999999999998,145.7284637681159,186.83916249999996,12582.947543726934,863.4919379928457,229.9949999999998,720.5881261595542,24.313010793576307,38.92373600435496,74712.11730294225,221127.63986758114,320.0,640.0,29.3,27.3,109.93665759999995,50.0231688,292.6037488095236,144.6504997777777,0.19832579999999994,0.1684536999999999,0.01914062499999998,0.0,0.1640625,0.0,0.13320309999999994,0.1608686,0.21797689999999992,0.1537904,61481.9454543,104567.238576
24,165.30102168788093,160.7327105996701,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.2,29.0,1394073.8687433437,1356828.4272983107,43.1487426,33.09970800000001,0.014,0.013800000000000002,68.59288666666667,44.982399999999984,21484.851433280455,11679.437718201032,99.49957446808503,59.95999999999981,164.38646487467247,160.9032692652641,1376417.054708443,1356777.9268584352,1280.0,1280.0,31.0,30.0,3.6163255999999997,2.4865046,0.0010082040306766,0.00071318681318692,0.4252804,0.4201046,0.0,0.0,0.0,0.0,0.4236569999999999,0.419916,0.42494519999999997,0.4211544,61607.048202,104689.115712
25,164.98553573641755,156.8303671761824,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,29.0,1399536.427086014,1314359.7055179093,25.6398134,25.403362,0.009,0.009,35.808053333333305,33.46544000000002,15089.344906127826,19410.07731362538,38.63461538461527,59.16941176470588,160.7724822276886,160.48246695011318,1359059.5663114104,1363597.0359646585,1280.0,1280.0,30.0,30.0,0.6813252,2.3541418,0.00119616709732958,0.0008361960012433801,0.1203609999999999,0.1227903999999999,0.0,0.0,0.0,0.0,0.12070299999999994,0.12071519999999995,0.12056259999999999,0.12135599999999995,61056.804211200004,104624.46825600001
26,50.97302208225404,36.982393017373056,0.0,0.0,640.0,960.0,360.0,540.0,0.0,1.6088000000000022,30.0,13.1,364890.2811955902,270954.64603860176,33.4308959,78.2762618,0.014600000000000009,0.05530000000000004,56.78189623655914,408.4725855855862,15977.043699516342,18256.26062799639,133.52,264.352156862745,42.08431020261862,50.12570164441641,305955.1420955872,354622.12623472576,960.0,640.0,9.3,30.0,147.88343279999998,17.6218839,39.41592953441296,11.141660363636388,0.6717452,0.5856688999999999,0.0,0.0,0.00390625,0.0,0.6552033,0.5844494,0.6746884999999999,0.5813564,60126.946450200005,103036.016256
27,167.2274463110076,169.05882372540344,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.278,30.0,30.0,1428850.7534212442,1449781.7181636065,37.1317998,48.4168862,0.013,0.017,62.68137870967744,72.29643333333334,29410.45247538175,21737.554539846926,56.56000000000003,74.79999999999994,170.4401939872658,170.21159224801949,1456949.5281986315,1461841.6806397163,1280.0,1280.0,31.0,30.0,9.632972800000001,0.9694735999999999,7.014519458544841,0.0008539936941672,0.4299529999999999,0.4291171999999999,0.0,0.0,0.0,0.0,0.42521679999999995,0.423813,0.4291408,0.42987359999999997,59887.0861092,101964.55584
28,28.114119258185752,14.306556924816897,0.0,0.0,320.0,480.0,180.0,270.0,0.0,1.644900000000002,26.1,8.100000000000001,70414.19472236112,108597.77402224376,28.862596600000003,41.1623678,0.021700000000000004,0.03850000000000001,57.644306896551655,126.10893548387101,21981.56536502383,9139.270976433163,228.39007092198588,489.09636363636395,17.696367206480744,27.205805894068334,115503.229211776,69725.16506788366,480.0,320.0,12.100000000000001,27.1,31.642285500000042,6.8846935,96.65151798245616,32.95475250896063,0.852367,0.5805697999999999,0.0,0.0,0.015625,0.02734375,0.7864474,0.5767275999999999,0.8426819999999999,0.5732329,61788.9315078,105074.1588
29,158.14391869303685,149.05402703840656,11.0,11.0,1280.0,1280.0,720.0,720.0,0.592,0.559,28.0,28.3,1332870.6797755056,1253021.56507281,69.3735921,205.8976912,0.026,0.027399999999999997,129.70942000000002,348.88822129032263,22771.701686059783,21283.29810494411,239.9972727272728,227.89411764705878,147.62353214237592,153.29800638097524,1237023.5318523308,1293670.0418738099,1280.0,1280.0,30.0,29.0,61.3323746,43.3902613,38.789937187230365,19.370269690953037,0.46027549999999995,0.438945,0.0,0.0,0.00390625,0.01171875,0.45332189999999994,0.4426053999999999,0.45100389999999996,0.4365906999999999,60738.099156,104804.011776
30,39.01048412278935,11.5015448098329,0.0,0.0,480.0,320.0,270.0,180.0,0.0,2.335100000000002,29.0,9.600000000000001,214112.1136895605,49662.629918051,45.01605690000001,45.748195800000005,0.0159,0.06040000000000004,116.24500666666663,155.8651988911291,17050.960711411888,23362.95712241908,236.90493942218083,795.2533333333338,24.990395547828385,40.10256054530066,70397.65935487635,228207.53159809802,320.0,480.0,22.3,30.0,46.84820680000003,15.537679300000004,760.2915936320757,48.284074167561755,0.1401354,0.19977589999999998,0.0,0.0,0.01171875,0.0,0.798445,0.25626189999999993,0.1847195,0.20073049999999998,59950.5139044,102613.451952
31,73.41743905272085,55.02465709637194,0.0,0.0,960.0,960.0,540.0,540.0,0.235,1.653,26.0,20.6,534557.2366370026,415655.0159056903,45.329805,56.0072004,0.026400000000000003,0.024,138.06167419354847,253.10088172043012,18775.64626661208,9811.67897319177,350.86431372549015,269.92648648648645,62.202864780792105,70.17576697431659,478607.30049429927,527581.8069778115,960.0,960.0,27.0,29.0,74.4892638,95.2875648,63.64799988684585,75.72002621564488,0.48800679999999996,0.4676822,0.0,0.0,0.012500000000000011,0.0,0.49983819999999995,0.5888521999999999,0.5819034,0.5064088000000001,60072.207589800004,102758.44185599999
32,32.96254067741337,18.300534423436954,0.0,0.0,320.0,640.0,180.0,360.0,0.0,3.1849,30.0,11.3,119386.37603891028,106077.77717160151,12.787431499999999,52.5590858,0.0107,0.06219999999999999,27.64903333333335,376.28556818181835,18364.38138067834,15843.246176282504,257.4914529914529,644.6599999999996,18.01622962124028,32.992093349095995,99055.75233274845,124877.96041801223,640.0,320.0,8.9,30.0,67.25213359999998,5.8233433,350.10189502923976,0.0006290909090805998,0.6791407999999999,0.4527864999999999,0.0,0.0,0.028906249999999994,0.0,0.7575625999999999,0.4343887,0.6953304,0.47452969999999994,61197.1302348,104554.47427199999
34,158.2883112122749,162.3390991624641,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.0,29.2,1346927.6319928304,1372885.4861382225,27.3469008,25.510242,0.01,0.0108,41.27355999999994,37.94766933333333,4046.6487193025287,16183.290233936821,33.591111111111104,59.129230769230745,161.68212454389464,162.66810350680302,1371695.4944426864,1387350.122745676,1280.0,1280.0,30.0,30.0,3.424947,1.7881516000000002,0.0016054826958110603,0.00076236559139718,0.5724423999999999,0.5692564,0.0,0.0,0.0,0.0,0.5718506,0.5700742,0.5720488,0.5696654,60299.754858,102910.2432
35,143.9017306544632,158.59040126848564,1.0,0.0,1280.0,1280.0,720.0,720.0,0.262,0.275,28.0,28.4,1197944.0344083796,1332620.6250354708,68.5782564,91.5773286,0.026600000000000002,0.026,127.70128666666656,170.52827333333335,8162.31651669014,16153.572707176205,205.48244897959182,157.48000000000002,158.75118162851905,145.05516816473934,1339339.8681123296,1216549.65236549,1280.0,1280.0,30.0,30.0,68.9537158,55.4969362,38.23055541776148,33.25959107491495,0.1278624,0.12935460000000001,0.0,0.0,0.0,0.0,0.1276096,0.1289276,0.1280942,0.1292786,61156.5134292,104302.54675200001
36,161.6004847148374,155.52919597850786,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.239,29.0,30.0,1357420.8713158742,1334166.5031375336,26.4947628,34.9831765,0.013,0.012,40.28515666666665,46.46039333333336,22555.144186339166,8781.274393842099,50.79076923076914,74.95454545454542,157.85891762348385,160.05238428741916,1341473.591781606,1339840.6630624195,1280.0,1280.0,30.0,30.0,4.1456329,0.8985554,0.0010361081081071098,0.00081052555919734,0.2733764,0.2718062,0.0,0.0,0.0,0.0,0.2773728,0.27068329999999996,0.28442409999999996,0.2830706,61459.981449299994,104721.650544
37,160.44676477450923,167.3841328459859,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.196,29.3,29.0,1390811.8341206494,1411698.6211782282,26.987133,29.1575245,0.011699999999999999,0.012,38.201852758620745,42.26203333333332,12766.120138115555,23804.179633531854,55.54000000000004,71.0371428571428,161.27910086664036,167.63832521797167,1366475.1102544472,1422317.7685826216,1280.0,1280.0,30.0,30.0,0.4682523999999999,3.0083876000000003,0.00116655616942895,0.00081018928715265,0.1298021,0.1241911,0.0,0.0,0.0,0.0,0.123398,0.12253739999999991,0.1345139,0.1288361,59484.7624707,102708.006624
38,149.6028364806919,159.38140183507994,0.0,6.0,1280.0,1280.0,720.0,720.0,0.0,0.686,28.2,29.0,1256944.906003817,1350554.533831905,73.383635,69.9652954,0.028800000000000003,0.0268,139.4407999999997,116.01454967741925,19109.999206130142,20525.99458557798,156.3828571428571,204.34588235294123,158.73722756309056,147.61552133857938,1338246.7944423282,1230695.596957013,1280.0,1280.0,30.0,30.0,30.0177498,53.4466708,10.266385158039391,29.996753982521845,0.28155220000000003,0.2879822,0.0,0.0,0.0,0.0,0.2778658,0.2894775999999999,0.28684699999999996,0.28850739999999997,61408.5895584,104780.65392000001
39,155.3886607136488,164.38956663163037,0.0,0.0,1280.0,1280.0,720.0,720.0,0.221,0.0,29.3,30.0,1309379.8597695357,1391795.448469293,25.7371408,27.434280599999997,0.0107,0.0107,42.35198666666665,37.140356666666634,1969.4802394897554,18859.839171799344,45.18421052631591,31.322857142857156,161.2418868544892,146.2042203638772,1352966.2230298577,1224449.6236986555,1280.0,1280.0,30.0,30.0,1.2547811,3.7829299,0.0009823529411766,0.00077697368421023,0.4225694,0.42003019999999996,0.0,0.0,0.0,0.0,0.4230481999999999,0.4204714999999999,0.4240464,0.4351560999999999,60531.655369500004,103446.057792
40,78.37759839333305,53.224038899433005,0.0,0.0,960.0,1280.0,540.0,720.0,0.0,1.8262000000000012,27.4,8.4,590189.8740855843,402466.6983120115,71.2775256,79.4399908,0.023,0.07420000000000002,150.90307151515145,281.99948,6618.532679065592,6270.049053970133,211.12000000000003,337.57142857142907,44.59815659421947,79.83201965835087,343497.48414539424,629371.0423197707,1280.0,960.0,7.8000000000000025,30.0,66.5203358,68.8879144,105.69690218312161,73.83579373271895,0.4189392000000002,0.3238738,0.0,0.0,0.01953125,0.0,0.32126180000000004,0.2926546,0.44730260000000016,0.3152402,61213.1781366,103939.257984
41,149.93941469421156,158.2558651541924,0.0,7.0,1280.0,1280.0,720.0,720.0,0.0,0.53,27.2,25.0,1264169.7318011126,1324925.6053535922,66.4659024,84.6464548,0.027,0.030400000000000003,151.99189333333325,150.7753866666667,21833.739596036074,17156.35190274733,134.72,218.3916666666667,147.38884315796133,155.3219127090906,1228242.6198288738,1292822.182339581,1280.0,1280.0,30.0,30.0,43.5291626,35.455123,21.006927252226873,14.672452849846785,0.43976119999999996,0.42678259999999996,0.0,0.0,0.00390625,0.0,0.4374721999999999,0.4285828,0.43728,0.4313632,60060.2763348,102799.481472
42,123.70545905852043,165.59964175173664,8.0,10.0,1280.0,1280.0,720.0,720.0,2.185,0.419,29.0,28.3,1016436.4945132099,1414860.5562632042,73.27841559999999,135.7435654,0.0294,0.026699999999999998,153.51332612903227,217.69684193548392,13847.261208504995,27023.098351420558,270.9542857142856,268.3019607843138,164.58801306139466,146.93434363605144,1384117.6201257254,1228386.9060796578,1280.0,1280.0,29.0,30.0,36.371758699999994,81.5692861,13.716818278824832,28.65351523252235,0.1338502,0.1271532,0.0,0.0,0.00390625,0.0,0.1413547,0.1342208999999999,0.13642869999999999,0.14503629999999998,59852.9881656,102317.617968
43,157.91576983383453,162.52347986610118,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.279,30.0,30.0,1335606.6555275612,1378055.1786471931,22.0199259,25.6993189,0.01,0.01,33.427606666666705,34.15828666666667,18760.125879348845,10480.356764599912,38.12775510204081,41.0,161.61547124416123,156.90541972323936,1369085.305636192,1328249.8681412847,1280.0,1280.0,29.0,29.3,1.6718791,2.5949444,0.00123491324997576,0.0007930632237615199,0.42315549999999996,0.4222029,0.0,0.0,0.0,0.0,0.4345564999999999,0.42528849999999996,0.4226852,0.42183679999999996,61434.8850654,104708.414544
44,150.08900765320158,141.86906689187845,14.0,6.0,1280.0,1280.0,720.0,720.0,0.541,0.484,22.200000000000003,28.4,1248281.1799287905,1193792.765056722,138.9056068,73.0746244,0.031,0.027,258.26489919354844,130.31119053763442,5477.020323650731,19348.146887412764,238.44000000000003,245.6078431372549,147.43344013007723,137.96349491413523,1232485.8737216557,1160831.9007845835,1280.0,1280.0,30.0,29.0,44.8703614,102.5626974,23.48237119581616,69.59232867132864,0.12783519999999995,0.1398988,0.0,0.0,0.0,0.015625,0.12925419999999999,0.13819259999999997,0.1376038,0.1357849999999999,61066.676172600004,104511.005952
