call_number,IT01V_packetsRecieved_ellen,IT01V_packetsRecieved_aadya,IT01V_packetsLost_ellen,IT01V_packetsLost_aadya,IT01V_frameWidth_ellen,IT01V_frameWidth_aadya,IT01V_frameHeight_ellen,IT01V_frameHeight_aadya,IT01V_totalFreezesDuration_ellen,IT01V_totalFreezesDuration_aadya,IT01V_framesPerSecond_ellen,IT01V_framesPerSecond_aadya,IT01V_bytesReceived_in_bits_s_ellen,IT01V_bytesReceived_in_bits_s_aadya,IT01V_totalProcessingDelay_ellen,IT01V_totalProcessingDelay_aadya,IT01V_jitter_ellen,IT01V_jitter_aadya,IT01V_jitterBufferDelay_emissions_ellen,IT01V_jitterBufferDelay_emissions_aadya,IT01A_bytesReceived_in_bits_s_ellen,IT01A_bytesReceived_in_bits_s_aadya,IT01A_jitterBufferDelay_emissions_ellen,IT01A_jitterBufferDelay_emissions_aadya,OT01V_packetsSent_s_ellen,OT01V_packetsSent_s_aadya,OT01V_bytesSent_in_bits_s_ellen,OT01V_bytesSent_in_bits_s_aadya,OT01V_frameWidth_ellen,OT01V_frameWidth_aadya,OT01V_framesPerSecond_ellen,OT01V_framesPerSecond_aadya,OT01V_totalPacketSendDelay_ellen,OT01V_totalPacketSendDelay_aadya,OT01V_totalPacketSendDelay_packetsSent_in_ms_ellen,OT01V_totalPacketSendDelay_packetsSent_in_ms_aadya,RIV_roundTripTime_ellen,RIV_roundTripTime_aadya,RIV_fractionLost_ellen,RIV_fractionLost_aadya,RIA_fractionLost_ellen,RIA_fractionLost_aadya,RIA_roundTripTime_ellen,RIA_roundTripTime_aadya,ROA_roundTripTime_ellen,ROA_roundTripTime_aadya,AP_totalPlayoutDelay_ellen,AP_totalPlayoutDelay_aadya
41,71.8137761158682,162.21647182757349,0.0,0.0,960.0,1280.0,540.0,720.0,0.608,0.0,23.5,30.0,541969.5992300033,1378190.2896402734,39.1745355,23.5854237,0.0254,0.012,114.78898064516135,39.010040000000004,17749.743042299207,24505.481750207797,267.70810810810815,53.869281045751514,162.8444190253094,68.32208444421828,1369151.7550813875,520101.486656502,1280.0,960.0,29.0,18.6,4.2794644,122.67777740000001,0.00108363636363696,57.064616689560346,0.07297029999999992,0.45271019999999995,0.0,0.0,0.0,0.0,0.07298899999999996,0.4518889,0.07362949999999993,0.5565976999999999,63672.891975,101332.16654399999
42,37.02804592548234,162.10723452480323,0.0,0.0,640.0,1280.0,360.0,720.0,0.0,0.0,29.0,29.2,210604.52153432203,1386616.8952851957,92.2754736,18.035137600000002,0.0198,0.013,201.64482967741924,35.77290000000001,23240.229562817105,5361.88483324884,235.0,36.722051282051304,162.9150491966492,37.976453362407845,1384476.6092538636,213048.34944986508,1280.0,640.0,30.0,30.0,7.630722199999999,69.941435,0.0011181351167945,145.64518524077562,0.0728122,0.4626621999999999,0.0,0.0,0.0,0.0,0.0722348,0.4734739999999999,0.0717592,0.5334718,63783.3361032,100930.76947200001
43,161.37648041938198,164.80822618508492,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.0,30.0,1370538.372085972,1403509.1168657425,24.094898,31.341715400000002,0.011,0.0128,37.148796781609164,61.103213333333365,9142.01375248979,28617.21833200813,59.71999999999999,40.0,161.5534734439301,166.14224927208943,1372052.5368948942,1403551.637056265,1280.0,1280.0,29.0,30.0,4.248450599999999,1.2154506,0.0013021711528692801,0.00081460755336588,0.0714876,0.4249754,0.0,0.0,0.0,0.0,0.0716734,0.4393892,0.0715854,0.42553699999999994,64135.6539138,100394.717184
44,160.3941405132757,152.44877840950025,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.2,29.2,1365554.428746056,1284602.0436025432,44.97458100000001,62.687884600000004,0.0126,0.013800000000000002,68.44670666666659,122.02936021505374,11322.191159542195,20848.987108598943,29.025806451612905,44.20000000000001,155.94905450687236,158.73404972962598,1298711.305398301,1345755.889416184,1280.0,1280.0,30.0,30.0,10.474969,7.8594946,0.5310997076023402,2.881427108998611,0.0723908,0.7725588,0.0,0.0,0.0,0.0,0.0742678,0.7698725999999999,0.07257999999999999,0.7703005999999999,65365.522475399994,96423.655296
45,26.010744909828823,160.0185640933972,0.0,0.0,480.0,1280.0,270.0,720.0,1.383,0.0,13.0,30.0,178043.8014926961,1361726.908791529,47.3029584,39.6709984,0.03440000000000001,0.019000000000000003,229.48897353846158,76.90330391705072,6890.024965928249,19405.856336349396,437.9576470588237,60.45852187028656,160.9907961379451,27.404086397543335,1359711.2849167148,171431.47897586727,1280.0,480.0,30.0,15.0,9.3907488,47.8988552,0.00115857404312618,86.08740779727091,0.07109719999999997,0.6121306,0.0,0.0,0.0,0.0,0.0710722,0.644586,0.07144179999999992,0.6102018,64802.815912800004,99124.98326400001
46,144.21513304756579,163.58257705510692,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,30.0,1222921.2569390675,1390818.946910662,28.4038607,31.443177199999997,0.0127,0.014,50.263996666666614,56.42672666666666,6875.30549041904,17951.709612594215,49.3233870967741,49.79999999999999,160.14799620069147,154.54685767739824,1345501.686185246,1313026.0247871354,1280.0,1280.0,30.0,29.0,1.0190898,3.5103652000000003,0.00124747067072582,0.0008533123257784199,0.07182789999999997,0.2703566,0.0,0.0,0.0,0.0,0.07264079999999999,0.28308429999999996,0.07173589999999999,0.28008109999999997,63804.574575,102303.043728
47,39.11300234649801,111.4389123725613,0.0,0.0,640.0,1280.0,360.0,720.0,0.0,0.0,28.1,27.1,250311.58866553998,892735.2113453088,54.29476700000001,28.5761901,0.0159,0.025,123.92934791666667,141.28227702702713,14654.456880367334,15841.464179971395,131.94545454545477,55.50551724137932,112.24788946593617,38.988112562371015,909285.9986788421,253184.67375899194,1280.0,640.0,30.0,29.1,119.73342339999999,30.894944500000022,7.984337375603344,58.173148717948735,0.0728289,0.8438708,0.0,0.0,0.0,0.0,0.07286379999999999,0.8242277,0.0737929,0.8457444,63950.042394000004,94607.17008000001
48,160.82782198263115,155.01867407446684,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.4,30.0,1363058.8579160979,1317103.8401913557,29.4363728,55.10907960000001,0.013,0.020000000000000007,43.951240000000006,92.42861333333343,7715.322901384192,14888.781988041705,48.05681818181806,78.79999999999998,160.42363872190595,163.15545998344342,1351118.997453344,1386719.190429311,1280.0,1280.0,29.0,30.0,4.985793999999999,0.8063385999999999,2.4003015385603734,0.0008555263856525401,0.0733978,0.2728092,0.0,0.0,0.0,0.0,0.0720582,0.2793122,0.0722232,0.28301679999999996,65154.377673,104641.471584
49,86.11160967213544,111.04480236552371,0.0,0.0,1280.0,1280.0,720.0,720.0,0.221,0.0,29.0,29.0,653041.8124958042,892878.7712856306,76.4526418,66.1994484,0.022,0.0238,147.01372731182792,133.04648666666668,8828.371394224134,17691.550910174294,207.44000000000003,59.68000000000001,113.29900934019642,84.16365150154982,916637.7541537847,641476.0676089588,1280.0,1280.0,30.0,30.0,48.1683296,34.7704496,39.33413640585299,25.93023643564356,0.07207979999999997,0.6139127999999999,0.0,0.0,0.0,0.0,0.075311,0.6013002,0.07261059999999998,0.687625,64111.6595448,97765.807104
50,74.64434379584641,169.40415005780974,0.0,0.0,960.0,1280.0,540.0,720.0,0.273,0.0,29.0,29.0,578384.60520656,1429154.072178028,78.3677606,32.335861,0.022699999999999998,0.0147,166.73090666666678,50.06528612903225,6888.938960525475,23360.871912068327,149.30727272727273,59.539999999999964,164.991026179162,73.88632373341898,1401355.7871207315,550783.7781988699,1280.0,960.0,30.0,29.3,3.6766384999999997,63.5425327,0.00115676904176765,85.02812142857142,0.0715957,0.4469635,0.0,0.0,0.0,0.0,0.0717564,0.4483186999999999,0.07488059999999999,0.4637634,65277.536845500006,102172.794528
51,83.27329333684679,165.00099136430612,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.0,29.0,618580.0813946503,1397827.6945495731,72.12744099999999,22.1927289,0.023,0.013,142.02569000000003,39.119746666666664,6726.687043933363,28465.956042651847,121.50000000000028,60.639999999999915,161.00606666212155,83.31311414354859,1363173.8450961947,622607.3365328407,1280.0,1280.0,29.0,29.3,6.5387987999999995,38.3774576,0.00119738831614964,39.76533628421667,0.0744249,0.8217563,0.0,0.0,0.0,0.0,0.07412859999999993,0.7825804,0.0739639,0.8216840999999999,65333.4284799,96418.009536
52,40.187243982007296,152.2040420994572,0.0,0.0,640.0,1280.0,360.0,720.0,0.0,0.0,29.0,29.3,260429.11904474153,1289292.0558006247,48.0693131,46.1696411,0.015,0.013,116.8901333333333,89.66266333333341,14585.175148022468,15600.472741993975,151.32000000000005,38.578823529411856,159.36507042037655,40.29733525879272,1360036.46326133,248329.8719331976,1280.0,640.0,30.0,30.0,4.2969439,35.312679599999996,0.00118845783132586,131.7520521212121,0.07194169999999997,0.31183929999999993,0.0,0.0,0.0,0.0,0.07167999999999997,0.38583799999999996,0.0721802,0.32735279999999994,64133.3226114,102270.238464
53,51.99331726180964,160.0384667025034,0.0,5.0,640.0,1280.0,360.0,720.0,0.0,1.285,29.0,26.2,372738.565861516,1343177.6110059356,42.7234144,50.406079600000005,0.0108,0.027,62.69319577308119,128.19997703349287,14678.714134197351,24746.73343992071,68.75428571428574,244.58322580645157,156.38203026542325,51.96166983251566,1329471.1417899684,369757.77229765395,1280.0,640.0,30.0,30.0,80.080918,6.309574799999999,22.60091899749373,1.4779442670536902,0.0734708,0.5974700000000001,0.0,0.0,0.00390625,0.0,0.072876,0.5893802,0.07256799999999998,0.6343228,64027.624437,98832.25075199999
54,162.52729752248158,159.238940011923,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,30.0,1396621.4177793772,1338657.8170267313,40.0588029,29.779104200000003,0.013900000000000003,0.013900000000000003,65.16151666666669,57.65550172043012,15206.017269785458,27965.421993900753,39.80000000000003,41.379999999999946,153.16036396374037,162.16202018008644,1294077.2134107233,1366627.9271779251,1280.0,1280.0,30.0,30.0,7.407376999999999,8.113648099999999,0.001853997726410382,4.135751511627907,0.0703615,0.7700792,0.0,0.0,0.0,0.0,0.07005189999999999,0.7699417,0.07013579999999998,0.7702697999999999,62533.0927242,93291.878928
55,41.99829618767424,159.01305684819113,0.0,0.0,960.0,1280.0,540.0,720.0,0.0,0.413,28.0,30.0,273531.0531344451,1343500.0593660285,65.2622787,28.763075999999998,0.016399999999999998,0.0147,169.05468666666664,77.45083377016125,20986.968678503927,20350.84241694346,199.7,59.79999999999999,161.65358569119238,41.29162468532569,1368145.4596664405,269027.1328876015,1280.0,960.0,30.0,30.0,52.8281139,47.0922553,0.0014879844381173897,152.60295028824834,0.0721024,0.4669169999999999,0.0,0.0,0.0,0.0,0.0722471,0.4637773,0.0733274,0.5041538,63865.087272000004,100643.90721599999
56,68.05046204230085,163.32651177663587,0.0,0.0,1280.0,1280.0,720.0,720.0,0.473,0.0,16.0,29.0,555408.7131270075,1370747.0936804346,73.2112844,24.549907800000003,0.0388,0.0146,158.8835624999998,49.6955466666667,21627.926190356276,20358.679151295488,117.19999999999992,55.20000000000003,162.31464973493112,69.66950307965935,1367552.5889970465,561431.396948009,1280.0,1280.0,30.0,15.2,5.1940592,44.1679904,0.3598363078225889,40.2117335172414,0.0729067999999999,0.4471585999999999,0.0,0.0,0.0,0.0,0.07345,0.4288692,0.07307699999999992,0.4560301999999999,62369.6013234,98984.422176
57,39.222084849338174,154.6874994001729,0.0,1.0,480.0,1280.0,270.0,720.0,0.0,0.592,29.0,29.0,234157.78681092968,1235853.8911997199,56.5693963,43.97655400000001,0.014,0.026,105.20366999999999,107.6836499999999,10501.38145789021,17117.493136814595,278.9604255319151,98.82222222222222,157.1405508820049,40.031503059008095,1342655.9509150009,241105.89163996046,1280.0,480.0,30.0,30.0,66.4361042,12.2784454,10.544755142589983,24.68290825396832,0.0708694,0.6102266000000001,0.0,0.0,0.0,0.0,0.07090419999999999,0.6092097999999999,0.0705226999999999,0.6523422,62376.4729854,97049.97576
58,156.02586385904414,163.91771095341832,0.0,0.0,1280.0,1280.0,720.0,720.0,0.436,0.0,30.0,29.3,1309556.9212713107,1380991.3107248507,30.813470799999997,20.4477288,0.01,0.013699999999999999,53.41079967741935,34.449896666666646,12242.318096214853,10453.80928035538,30.0,64.34,165.93530641103493,159.2976064409094,1390723.0288376103,1344009.2009819061,1280.0,1280.0,29.0,30.0,10.5574189,1.0951973,0.00106599780701609,0.0008566126583848,0.071692,0.41889799999999994,0.0,0.0,0.0,0.0,0.071814,0.41922499999999996,0.0721284999999999,0.4195377,63775.99041029999,101521.052208
59,158.9204947948752,161.41809955857687,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.0,29.0,1355825.4852832924,1353961.1851908956,52.243943,32.6891234,0.013,0.015600000000000001,74.40971333333331,57.107995483870965,8894.136177920393,5771.2456810805,40.000000000000036,35.925,161.4941479790786,159.13066117397494,1357920.0290680586,1345188.1760342321,1280.0,1280.0,29.0,30.0,6.3023656,7.4828554,0.0014800880996629403,3.4169644437689968,0.07066979999999999,0.5709166,0.0,0.0,0.0,0.0,0.0707276,0.5705317999999999,0.070325,0.5852107999999999,63894.560889600005,99065.49408
60,156.82169803020972,162.3823556592898,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,29.3,1340960.2696890228,1353672.7877624414,32.6037081,31.2646201,0.012,0.014,48.730363333333365,48.34507666666669,15676.180371586903,19676.9739213686,57.650000000000006,40.00000000000006,157.42983124647665,160.9366272820111,1316159.1137940737,1368118.1054887476,1280.0,1280.0,30.0,29.0,1.2421037,0.5822603,0.00114726879039346,0.0007889457448740299,0.0713971,0.2810621,0.0,0.0,0.0,0.0,0.07161859999999999,0.2818129999999999,0.07116259999999999,0.286708,63064.347960600004,103670.390592
61,64.4287667636814,162.80105983152998,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,22.0,30.0,499162.0677189173,1377789.6012746354,68.6442244,29.740501000000002,0.03120000000000001,0.0158,133.36478666666676,50.15976666666668,21637.685499481766,18148.976434102784,191.39999999999998,37.4468085106383,164.25958965596175,68.19664866879599,1385610.5749111064,506769.8587908198,1280.0,1280.0,30.0,25.0,9.1082418,50.6796886,0.0012666643589036802,66.78738513931891,0.07131079999999998,0.5894894,0.0,0.0,0.0,0.0,0.0711884,0.5803988,0.07160319999999999,0.6016568,63485.38098,99186.747264
62,163.84206831879308,154.88939911119033,0.0,0.0,1280.0,1280.0,720.0,720.0,0.562,0.19,29.0,29.0,1376657.0040866083,1288214.0411005742,53.810322,41.661911,0.013,0.026,88.50890000000001,121.47573333333337,18131.62260335484,28125.250711252305,39.0625,80.39999999999995,155.0070217452363,168.04423161308785,1300634.9181505318,1411211.45076791,1280.0,1280.0,30.0,30.0,106.851851,7.739711,13.911784615384647,3.07016384180791,0.072083,0.5764009999999999,0.0,0.0,0.0,0.0,0.073318,0.5761109999999999,0.072647,0.582298,62807.977197,97291.91952
63,22.70572986526499,84.70649799026654,0.0,0.0,640.0,960.0,360.0,540.0,1.036,0.191,11.600000000000001,24.1,154206.53524253995,630325.650654262,77.6885549,44.7598287,0.04060000000000001,0.03110000000000003,418.9519384615385,187.14169761904768,19911.220588646538,24744.940336808166,384.41307692307697,57.44000000000001,93.78220291879231,21.0143788699876,720550.9074904898,143529.08906083799,960.0,640.0,30.0,10.0,246.5515394,66.75875629999999,89.12521817458581,319.7121400000002,0.0723296,0.8056351999999999,0.0,0.0,0.0,0.0,0.0714125,0.7893979999999999,0.0714785999999999,0.8999694000000001,62840.2608225,94293.41414400001
64,162.37889766547977,155.88687028513718,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,29.3,1373140.826542135,1332634.8041975028,45.9418688,46.6572633,0.013,0.0241,66.29800666666668,100.38678666666668,8114.1628321083645,11324.950669978882,49.199999999999996,36.940000000000005,152.949574494516,156.6508300235277,1294677.7003951073,1331773.0327129897,1280.0,1280.0,30.0,30.0,16.8242923,7.416649399999999,6.992981973684211,2.179112361577705,0.0714083,0.43012349999999994,0.0,0.0,0.0,0.0,0.07273579999999992,0.42431339999999995,0.07117749999999999,0.43082449999999994,63783.534420899996,101321.537376
65,40.948037344016704,141.3968878190403,0.0,0.0,480.0,1280.0,270.0,720.0,0.0,0.0,30.0,27.0,239459.3919157385,1172776.6037445846,55.6604341,69.52371240000001,0.014800000000000004,0.028900000000000002,104.50812333333333,170.99772903225806,8316.095568184848,24899.592034731144,244.05090909090904,38.039130434782614,138.3923141790919,39.971249833807676,1139176.816553561,239539.6406154481,1280.0,480.0,30.1,30.0,64.4434516,9.5521517,41.21966242469883,29.66565120181407,0.0719302,0.6102031,0.0,0.0,0.0,0.0,0.0719406,0.6105273,0.0717038,0.6882496000000001,62278.9873776,97068.061296
66,158.9553753847881,154.66487648032802,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.0,28.2,1354956.3975613473,1284609.7847478923,26.2105692,57.4229786,0.009,0.0268,43.07008666666665,110.68216666666657,17981.41223244149,7339.086762557247,40.0,68.36000000000001,157.81297990089942,161.34105357459367,1307398.012817451,1386963.150305168,1280.0,1280.0,30.0,30.0,59.971228800000006,4.1805676,20.730525320756936,0.000828507009685,0.0724032,0.5760683999999999,0.0,0.0,0.0,0.0,0.07231119999999991,0.5752596,0.0717404,0.5757049999999999,62870.776479,98978.0928
67,24.40145781253655,165.3675386168076,0.0,4.0,640.0,1280.0,360.0,720.0,1.312,0.295,19.6,30.0,156593.26283081304,1387117.3521018068,38.1853063,29.680225000000004,0.03510000000000004,0.016,127.6770633333334,52.11674,11398.472932266464,23629.674957819734,387.6165870603564,40.00000000000003,163.1995600346193,25.203682486141467,1369712.761640783,151879.07380666022,1280.0,640.0,30.0,16.4,7.3771237,46.4229368,0.6272103750756195,134.93313673890637,0.0738041,0.3096359,0.0,0.0,0.0,0.0,0.0738949999999999,0.3379787,0.07366310000000001,0.31526190000000004,62928.5881392,102712.991952
68,161.28387324577758,126.11358878263064,0.0,0.0,1280.0,1280.0,720.0,720.0,0.192,0.0,29.2,29.0,1353249.57343976,1037018.384449074,28.6363272,23.2396228,0.011800000000000001,0.03140000000000001,47.861080000000015,130.0119712820513,22882.351781857567,22932.129750812033,87.59523809523812,38.800000000000026,125.85515690396572,150.7337061385098,1047344.3473704034,1272256.8522485036,1280.0,1280.0,30.0,29.0,135.3540956,5.849094,0.8173523391719837,0.0007742808153942199,0.07056279999999998,0.7823702,0.0,0.0,0.0,0.0,0.07112139999999989,0.7733612,0.0699009999999999,0.7789124,63396.0817434,95836.757664
69,56.384044172935646,154.44209653119128,0.0,0.0,960.0,1280.0,540.0,720.0,0.0,0.0,28.0,30.0,441272.09554487834,1289459.2934200116,62.8994622,43.082040400000004,0.0218,0.022600000000000002,128.31808000000004,88.03691268817207,4100.123112638286,21196.23236297521,125.68,40.0,153.73606527688958,56.79303312709367,1284178.0233665905,444058.0149587033,1280.0,960.0,30.0,26.0,11.0148308,58.5794512,5.740400445449108,91.23934387305322,0.07265619999999998,0.7955442,0.0,0.0,0.0,0.0,0.07246699999999992,0.7975494,0.0759888,0.8021242,64074.3089616,94344.268512
70,46.96749451525554,46.994500903024,0.0,0.0,640.0,640.0,360.0,360.0,0.0,0.0,29.0,29.0,319769.61573126086,330606.5317090476,35.3799523,40.574132,0.0127,0.0107,58.397121612903234,67.93829666666669,7215.194032096513,24614.235306641967,76.01000000000006,46.49294117647058,48.305732117869965,45.09477127804174,333493.35303873575,317012.60739453975,640.0,640.0,30.0,30.0,3.6265456,8.656052899999999,9.222677851605756,4.506808779661011,0.0720731,0.2811689,0.0,0.0,0.0,0.0,0.0720155,0.2860808,0.07272029999999996,0.2804763,62816.9421978,101257.466928
71,158.93714578408606,113.58038342311168,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.222,29.0,25.8,1342619.7594620022,952648.5816135878,28.2354154,78.0411362,0.009,0.0268,46.49614000000007,147.86470666666673,20568.9115589585,9467.92220417182,40.0,92.04000000000009,117.26258419400962,151.45381090745707,1000061.967618172,1266234.8552221842,1280.0,1280.0,30.0,29.0,99.5645742,1.1347138,26.17815870558377,0.00107919927754406,0.0699954,0.4409604,0.0,0.0,0.0,0.0,0.07052939999999999,0.4424106,0.0696078,0.44139119999999993,62232.327372600004,99273.575712
72,77.13708153713507,162.2560999083757,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,28.0,29.0,570462.5369201344,1369109.0572369175,68.5184831,32.4982292,0.022699999999999998,0.0167,138.08481666666643,69.81361666666663,10036.447447120616,9665.419367269174,313.9666666666667,67.55999999999997,157.3864635752583,71.18641213499882,1319540.2879525514,533170.6134038502,1280.0,1280.0,31.0,29.0,9.0064834,76.09175669999999,1.07871851289414,65.48831612903231,0.07188069999999992,0.45931259999999996,0.0,0.0,0.0,0.0,0.07172369999999997,0.4467878999999999,0.0714115,0.4380479999999999,63069.3909279,101252.616336
73,163.6199927580718,157.62745265498103,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,30.0,1396527.4270431835,1340175.6075199754,41.1246935,31.2804735,0.013399999999999999,0.014799999999999997,63.65839741935482,55.69952888888889,17303.00378499323,22579.316384276033,49.39999999999996,40.0,156.34057193143087,162.61456212037794,1338526.692421199,1373763.67775535,1280.0,1280.0,30.0,30.0,7.856386,5.9619145,0.0013335329341309,3.866988215488213,0.0731201,0.7751633,0.0,0.0,0.0,0.0,0.07385369999999997,0.7885346999999999,0.0737411999999999,0.7849854999999999,63634.3565571,95835.190464
74,40.279491112354386,163.23662692183927,0.0,0.0,640.0,1280.0,360.0,720.0,0.204,0.0,21.6,30.0,251396.9515494242,1370889.3361718361,51.6891418,29.0433967,0.025599999999999994,0.012,104.02612397849467,55.050040769230755,19962.675439306146,9893.805252132592,339.4,40.0,159.51500590149115,40.27264872335327,1352140.8417052384,260306.31844900319,1280.0,640.0,30.0,20.3,3.8791204,40.31693909999999,0.00120112876254087,208.52441323417233,0.07188069999999992,0.4541535,0.0,0.0,0.0,0.0,0.07245969999999999,0.4419449,0.07238919999999996,0.4455454999999999,63785.550937500004,100762.834752
75,81.93633496388262,40.97421956886238,3.0,0.0,1280.0,960.0,720.0,540.0,0.0,0.0,29.0,13.0,627214.646005115,300666.82445389417,69.33958799999999,35.353414,0.022,0.066,141.15616666666665,131.0848461538462,6310.316468208331,24010.90506517696,171.5999999999999,79.60000000000007,69.0104149800974,81.01711396288184,478848.26728276967,626804.4054487294,960.0,1280.0,28.0,29.0,61.806994,46.025033,103.25959420289848,39.27245555555554,0.0723569999999999,0.8271634999999999,0.0,0.0,0.0,0.0,0.07196,0.841873,0.07196,0.824951,63996.41178,92776.09392
76,76.0883492603058,53.145419866276036,0.0,0.0,1280.0,640.0,720.0,360.0,0.246,0.0,25.0,29.0,596283.2096142708,382619.2992480599,78.5251915,38.969997400000004,0.026800000000000004,0.011900000000000003,205.18064838709662,78.9357187096774,18643.380227363352,27854.90898923077,207.64823529411763,40.0,52.10492955713802,76.01491253334662,342530.6473151148,593868.5621368816,640.0,1280.0,30.0,25.1,4.247880499999999,86.85802580000005,9.892273049645402,117.9115567099567,0.0719282,0.85984745,0.0,0.0,0.0,0.0,0.07187640000000001,0.8067913,0.072713,0.8155473,63115.144766100006,94645.553184
77,48.9758057905202,41.997686990333854,0.0,0.0,640.0,960.0,360.0,540.0,0.0,0.0,21.0,7.0,355648.308563389,303511.2842095727,42.754209,30.879364,0.023,0.045,82.47182758620691,212.9862121212121,11050.540996326354,28904.794439327397,139.20000000000013,67.80000000000003,66.05127500329273,47.9642638386498,464152.31721707794,343931.284328397,960.0,640.0,29.0,21.0,200.433832,54.203765,667.6695057471263,22.014234042553213,0.0722199999999999,0.784164,0.0,0.0,0.0,0.0,0.072449,0.772995,0.071075,0.7869109999999999,62620.468848,94211.24976
78,44.931865510511145,159.28585236973828,0.0,0.0,640.0,1280.0,360.0,720.0,0.0,0.0,29.0,30.0,306656.88199578633,1354868.9746809143,56.1366122,20.5436835,0.013099999999999997,0.009,105.82673448275868,30.638613333333286,7375.0846467588235,26566.490655773316,40.0,40.0,159.80018645158376,45.5729754005662,1340882.1460944596,288912.7599043423,1280.0,640.0,30.0,29.3,0.2057521999999999,8.252252599999998,0.00106644410203726,15.407985106382968,0.0706192,0.01791999999999997,0.0,0.0,0.0,0.0,0.07066019999999999,0.01740889999999993,0.070613,0.017645,62501.2267257,105148.048608
79,157.64386116090844,156.2187283261932,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.438,29.2,28.4,1337595.3240733857,1308124.655216807,55.6156054,28.6959632,0.0178,0.0158,93.89242252873562,112.79565882352948,21428.574200445826,8482.940270143323,38.0,70.22181818181821,164.9487348164276,158.7554138010169,1382994.184126638,1327460.3348654993,1280.0,1280.0,30.0,29.0,61.380388599999996,14.086907,0.0011130183413323202,6.401119257884976,0.07200919999999991,0.7738094,0.0,0.0,0.0,0.0,0.07218339999999998,0.7883574,0.072012,0.7865174,62430.781077,95207.661312
80,165.89372509982346,88.74821401802818,0.0,0.0,1280.0,960.0,720.0,540.0,0.755,0.0,29.0,28.1,1413949.2695848772,656730.0603085107,78.32719680000001,37.7058455,0.016,0.023700000000000006,212.084806451613,92.72172824675322,20203.395814029293,10630.58273010815,40.0,79.3105882352941,102.11451213273546,159.7482505918063,774949.7975238219,1363874.5205031827,960.0,1280.0,30.0,29.0,47.4941375,8.4580802,10.25366247144342,5.716238312792186,0.0708495,0.7760866,0.0,0.0,0.0,0.0,0.08195990000000003,0.7745860999999999,0.0706680999999999,0.7753696,61848.6410556,93910.433904
81,43.10695277277701,159.98154016013936,0.0,0.0,640.0,1280.0,360.0,720.0,0.0,0.0,29.0,30.0,282509.1925013799,1364942.532855695,67.7615476,26.264647900000003,0.014,0.014,153.72765548387088,43.362080000000006,18728.881220572068,20181.339260098943,155.06,39.67874999999991,157.62149715277286,43.10344764618739,1377676.6934414268,286061.45702499873,1280.0,640.0,30.0,30.0,6.7534688,27.669973000000002,0.00122581862282649,94.74952514534893,0.0710476,0.6070095,0.0,0.0,0.0,0.0,0.0715284,0.5982664999999999,0.07160599999999989,0.6912005999999999,62758.8527076,96994.57536
82,151.34420295330773,163.5509341651852,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.2,29.2,1288450.465292035,1387113.4868934427,27.2823636,30.1022092,0.009,0.015600000000000001,51.36903333333332,59.73707142857143,18861.401618633783,7783.73841566314,39.59999999999998,41.56000000000001,157.64876635911313,155.83954855369493,1352005.309469849,1322765.2363530346,1280.0,1280.0,29.0,30.0,3.2738594,1.7506240000000002,0.602681089134727,0.00080147454355634,0.0736848,0.2732636,0.0,0.0,0.0,0.0,0.0732696,0.27251559999999997,0.07367599999999999,0.272339,62242.536258,101964.300384
83,77.97263947961538,161.82593716231162,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,28.0,30.0,588919.9112213255,1370006.5713733726,63.1755878,25.075438600000002,0.0228,0.012,137.9282719999997,41.08735908045976,7034.052345713962,17574.33507871344,274.03304347826094,40.0,164.65113392026709,76.01596053739831,1402008.516017302,568698.9064111203,1280.0,1280.0,30.0,25.0,1.1531866,82.1527986,0.0012077155064091,56.039641702970336,0.0727204,0.2956941999999999,0.0,0.0,0.0,0.0,0.0727416,0.2955444,0.0727816,0.3329222,62498.9147832,101749.305888
