call_number,IT01V_packetsRecieved_ellen,IT01V_packetsRecieved_aadya,IT01V_packetsLost_ellen,IT01V_packetsLost_aadya,IT01V_frameWidth_ellen,IT01V_frameWidth_aadya,IT01V_frameHeight_ellen,IT01V_frameHeight_aadya,IT01V_totalFreezesDuration_ellen,IT01V_totalFreezesDuration_aadya,IT01V_framesPerSecond_ellen,IT01V_framesPerSecond_aadya,IT01V_bytesReceived_in_bits/s_ellen,IT01V_bytesReceived_in_bits/s_aadya,IT01V_totalProcessingDelay_ellen,IT01V_totalProcessingDelay_aadya,IT01V_jitter_ellen,IT01V_jitter_aadya,IT01V_jitterBufferDelay/emissions_ellen,IT01V_jitterBufferDelay/emissions_aadya,IT01A_bytesReceived_in_bits/s_ellen,IT01A_bytesReceived_in_bits/s_aadya,IT01A_jitterBufferDelay/emissions_ellen,IT01A_jitterBufferDelay/emissions_aadya,OT01V_packetsSent/s_ellen,OT01V_packetsSent/s_aadya,OT01V_bytesSent_in_bits/s_ellen,OT01V_bytesSent_in_bits/s_aadya,OT01V_frameWidth_ellen,OT01V_frameWidth_aadya,OT01V_framesPerSecond_ellen,OT01V_framesPerSecond_aadya,OT01V_totalPacketSendDelay_ellen,OT01V_totalPacketSendDelay_aadya,OT01V_totalPacketSendDelay/packetsSent_in_ms_ellen,OT01V_totalPacketSendDelay/packetsSent_in_ms_aadya,RIV_roundTripTime_ellen,RIV_roundTripTime_aadya,RIV_fractionLost_ellen,RIV_fractionLost_aadya,RIA_fractionLost_ellen,RIA_fractionLost_aadya,RIA_roundTripTime_ellen,RIA_roundTripTime_aadya,ROA_roundTripTime_ellen,ROA_roundTripTime_aadya,AP_totalPlayoutDelay_ellen,AP_totalPlayoutDelay_aadya
45,27.995658424347024,156.94293992160976,0.0,0.0,480.0,1280.0,270.0,720.0,1.383,0.0,11.8,30.0,180508.9900553104,1330357.6639303057,50.13134780000001,39.5204756,0.03700000000000001,0.0214,222.84564061538472,76.7680203917051,0.0,0.0,365.18269230769215,60.96730769230768,0.0,0.0,0.0,0.0,1280.0,480.0,30.0,10.0,9.3905084,46.0484623,0.00114708363173414,61.770282456140315,0.07084519999999993,0.6357786999999999,0.0,0.0,0.0,0.0,0.07122179999999997,0.6360960000000001,0.07141139999999996,0.7109985,63092.038086,93378.75408
46,145.37320431220814,162.38533797810737,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,30.0,1233735.0353769267,1375926.7344765153,32.6024724,33.014355200000004,0.012400000000000001,0.014,50.11852666666665,57.325706666666754,0.0,0.0,48.720000000000134,49.173856209150344,0.0,0.0,0.0,0.0,1280.0,1280.0,30.0,29.0,1.0190346,3.5101742000000002,0.00121975827640556,0.00074678613694062,0.071872,0.2703566,0.0,0.0,0.0,0.0,0.07274439999999997,0.2830294,0.0716811,0.28000179999999997,63315.47735100001,98404.20921600002
47,38.389086946829124,45.89604906043558,0.0,0.0,640.0,1280.0,360.0,720.0,0.0,0.0,28.0,27.2,232342.75616534607,357434.28323434613,63.498848699999996,28.9184574,0.015300000000000001,0.025,133.68173250000007,160.60082666666668,0.0,0.0,127.71683389074701,55.0,0.0,0.0,0.0,0.0,1280.0,640.0,21.1,29.5,119.7333254,20.417085600000007,5.063227158049402,49.18454570048311,0.0727754,0.8408464,0.0,0.0,0.0,0.0,0.0727784,0.8241851,0.0732174,0.8457306,63338.690709,90914.69457600001
48,159.7295593657963,155.01867407446684,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.6,30.0,1361779.297964208,1317103.8401913557,31.7594456,55.10907960000001,0.013,0.020000000000000007,43.89687,92.42861333333343,0.0,0.0,47.735384615384646,76.87755102040819,0.0,0.0,0.0,0.0,1280.0,1280.0,29.0,30.0,4.985575,0.8060124,0.22522782654218598,0.00078276239822326,0.0730909,0.27279699999999996,0.0,0.0,0.0,0.0,0.0720396,0.279213,0.0721911,0.28291299999999997,63563.29628670001,98683.65244800001
49,85.64544724381979,111.01015776382945,0.0,0.0,1280.0,1280.0,720.0,720.0,0.221,0.0,29.0,29.0,648824.4630611605,881969.372883586,86.51010289999999,68.88058099999999,0.022,0.023600000000000003,142.96196225806457,131.68180666666672,0.0,0.0,204.5586822237473,59.1,0.0,0.0,0.0,0.0,1280.0,1280.0,30.0,30.0,48.1516648,29.340930300000007,23.045392507947412,19.104170909090918,0.07213789999999999,0.6197842,0.0,0.0,0.0,0.0,0.0736325,0.6011444,0.0726103,0.6730560000000001,63500.337406800005,94072.9296
50,75.410225915584,167.25531293070068,0.0,0.0,960.0,1280.0,540.0,720.0,0.273,0.0,29.0,29.0,577112.221023913,1416989.290765077,86.235479,32.188214,0.0223,0.015,165.8146933333335,49.90156430107527,0.0,0.0,148.36842105263156,59.391818181818124,0.0,0.0,0.0,0.0,1280.0,960.0,30.0,29.5,3.6763876,56.8784968,0.00116282296650582,42.5584081068416,0.0718291,0.448474,0.0,0.0,0.0,0.0,0.07205849999999997,0.4482575999999999,0.0746854,0.46362299999999995,63564.77879640001,96428.30567999999
51,81.75990500778869,161.45555319913842,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.0,29.0,597182.7866340695,1357847.8536441345,77.9659154,22.069937200000002,0.023,0.014200000000000003,142.83835000000002,39.36890666666668,0.0,0.0,118.80952380952351,58.26823529411771,0.0,0.0,0.0,0.0,1280.0,1280.0,29.0,29.5,6.5385162,37.6428502,0.0011856821378348,31.562507866761187,0.074718,0.8209964,0.0,0.0,0.0,0.0,0.07429779999999993,0.7825712,0.0739228,0.8213575,63620.1076707,91101.168768
52,41.390316583938244,152.29920921117989,0.0,0.0,640.0,1280.0,360.0,720.0,0.0,0.0,29.0,29.4,274624.34358994936,1290313.4139230265,55.24209780000002,48.595739,0.015,0.013600000000000001,152.03346000000016,89.6393733333334,0.0,0.0,146.66818181818178,38.58588235294126,0.0,0.0,0.0,0.0,1280.0,640.0,30.0,30.0,4.2968908,23.49198920000002,0.00107839175257646,109.31495048355904,0.07198309999999997,0.31183929999999993,0.0,0.0,0.0,0.0,0.07228244999999997,0.38580899999999996,0.072281,0.32727339999999994,63644.12977860001,98356.08720000001
53,51.52300155409729,157.62823722852892,0.0,5.0,640.0,1280.0,360.0,720.0,0.0,1.285,29.0,26.3,370804.7732609493,1326372.6760539585,42.2264995,52.204022800000004,0.0125,0.027,63.139025806451606,123.56077224880389,0.0,0.0,68.15935483870965,227.40000000000023,0.0,0.0,0.0,0.0,1280.0,640.0,30.0,30.0,76.4664745,6.309529,12.067066227365283,2.8348955223880554,0.07331839999999999,0.612027,0.0,0.0,0.00390625,0.0,0.072754,0.595496,0.073845,0.633499,60111.7513542,94933.96094399999
54,157.99586705895263,158.56801581405313,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.4,30.0,1344154.4187142793,1335228.779077312,41.0942835,31.8688905,0.014499999999999999,0.0165,64.1481166666667,61.180910215053764,0.0,0.0,39.7766666666667,41.19999999999997,0.0,0.0,0.0,0.0,1280.0,1280.0,30.0,30.0,7.4069902999999995,8.1135788,0.0016783086478724325,4.074084315245479,0.0702515,0.7700288,0.0,0.0,0.0,0.0,0.06992349999999994,0.7697997999999999,0.07018159999999994,0.770233,59842.2568716,91649.96443200001
55,41.99922345185568,159.04039701211852,0.0,0.0,960.0,1280.0,540.0,720.0,0.0,0.413,28.0,30.0,274020.6981937179,1344879.1387363567,64.94546960000001,29.513776800000002,0.016200000000000003,0.014600000000000002,165.19752666666673,72.87870544354844,0.0,0.0,186.11999999999983,59.59999999999999,0.0,0.0,0.0,0.0,1280.0,960.0,30.0,29.6,52.827629800000004,45.743306999999994,0.0014879844381173912,64.66372083333331,0.072418,0.47492199999999996,0.0,0.0,0.0,0.0,0.0721832,0.46361549999999996,0.07347099999999995,0.504105,60073.048665,96744.881664
56,69.49643038346842,160.57609466324016,0.0,0.0,1280.0,1280.0,720.0,720.0,0.473,0.0,16.0,29.0,556749.520859299,1350807.454351172,75.1287005,27.339157800000002,0.0385,0.014200000000000003,157.50440624999962,50.150946666666705,0.0,0.0,92.44000000000008,55.19999999999997,0.0,0.0,0.0,0.0,1280.0,1152.0,30.0,15.6,5.1666593,43.8033655,0.3150057055149792,30.03457086925288,0.0728149999999999,0.4477109999999999,0.0,0.0,0.0,0.0,0.07337199999999999,0.4395899999999999,0.07301899999999993,0.4559479999999999,59801.954146200005,96931.867584
57,38.003088252577115,144.30344780681298,0.0,1.0,480.0,1280.0,270.0,720.0,0.0,0.592,29.0,29.0,227043.2612113065,1175236.545013653,57.9329775,49.180517200000004,0.015,0.026,104.66341666666659,109.31671999999992,0.0,0.0,238.46297872340426,96.60000000000008,0.0,0.0,0.0,0.0,1280.0,480.0,30.0,30.0,63.27283950000002,12.278431,8.606261582447639,10.876404761904755,0.070839,0.6148378,0.0,0.0,0.0,0.0,0.070892,0.6094325999999999,0.0704677999999999,0.660988,59686.8040629,94998.093792
58,154.60240788236436,162.47274229803426,0.0,0.0,1280.0,1280.0,720.0,720.0,0.436,0.0,29.5,29.4,1293123.7658290341,1378619.9178232085,30.604394,21.403942200000003,0.010499999999999999,0.013600000000000001,58.14483548387096,34.388739999999984,0.0,0.0,30.0,59.41313131313129,0.0,0.0,0.0,0.0,1280.0,1280.0,29.0,30.0,10.5568987,1.0853164999999998,0.0010659978070160902,0.0008575296632488,0.0719206,0.41884599999999994,0.0,0.0,0.0,0.0,0.07185979999999996,0.41916699999999996,0.0720674999999999,0.4195984,60103.7707977,97621.92278400001
59,157.123077174025,160.96612830846144,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.0,29.0,1332405.321970434,1345696.0242574138,51.5665175,33.9623866,0.0135,0.015200000000000003,75.06308333333331,62.458796313364054,0.0,0.0,40.0,35.59999999999991,0.0,0.0,0.0,0.0,1280.0,1280.0,29.0,30.0,6.3017715,7.269481,0.00122933133732391,3.621427672955976,0.07052939999999999,0.5709074999999999,0.0,0.0,0.0,0.0,0.07077939999999996,0.5703349999999999,0.0704805,0.5831784,60100.861564800005,95166.504
60,155.04996651423653,162.5450501109008,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.4,29.4,1326422.4156022363,1358283.401824149,32.4538998,32.3539445,0.012,0.014,48.6956066666667,48.327216666666686,0.0,0.0,57.40000000000006,40.000000000000014,0.0,0.0,0.0,0.0,1280.0,1280.0,30.0,29.0,1.2415689,0.5820354,0.0011061564955326601,0.00070609786344492,0.0712965,0.28193650000000003,0.0,0.0,0.0,0.0,0.071411,0.28414149999999994,0.071129,0.286598,59396.20755390001,99565.696704
61,65.03457175970101,160.74198109820895,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,23.0,30.0,508465.2559906476,1368962.7092868541,67.5172345,30.806393000000003,0.0285,0.017200000000000003,134.6394197916667,57.25917500000002,0.0,0.0,184.43529411764706,37.0,0.0,0.0,0.0,0.0,1280.0,1280.0,30.0,24.5,9.1077284,50.633341,0.0011278359683787001,49.55069411764705,0.07144149999999999,0.599075,0.0,0.0,0.0,0.0,0.071129,0.5803069999999999,0.0715514,0.6070679999999999,59693.2164675,95287.80744
62,160.89766675420842,129.93809415996427,0.0,0.0,1280.0,1280.0,720.0,720.0,0.562,0.19,29.0,29.0,1347241.5445281304,1079272.656559185,55.4921755,47.3175942,0.0155,0.026,95.88338333333331,130.84921747126444,0.0,0.0,38.71319148936168,80.20000000000012,0.0,0.0,0.0,0.0,1280.0,1280.0,30.0,30.0,103.3414692,6.901023,13.014556010430272,3.07016384180791,0.07207499999999994,0.5763475,0.0,0.0,0.0,0.0,0.07362350000000001,0.5761034999999999,0.07234779999999996,0.581854,59994.6139926,95034.939312
63,23.410464800655355,32.02070637005945,0.0,0.0,640.0,960.0,360.0,540.0,1.036,0.191,12.3,26.0,166962.76533287478,257454.80926905232,78.0777294,45.4056342,0.03680000000000001,0.03320000000000001,400.8475714285713,264.3954325814537,0.0,0.0,271.49666666666667,57.080000000000005,0.0,0.0,0.0,0.0,960.0,640.0,10.6,10.5,246.5512951,66.3594576,356.6577079449887,94.11772940568493,0.072075,0.9367828000000001,0.0,0.0,0.0,0.0,0.0718075,0.7868468,0.07142959999999994,0.966942,59902.9092333,92240.69568
64,160.56849459882545,156.18807329774484,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,29.4,1356790.9766331743,1313704.526096294,45.530986,48.228105600000006,0.013,0.023800000000000005,66.61284999999992,99.78222666666669,0.0,0.0,49.179130434782586,36.40000000000001,0.0,0.0,0.0,0.0,1280.0,1280.0,30.0,30.0,16.4718111,7.406617399999999,2.6434905797101598,1.7351783341982367,0.07156999999999997,0.43003499999999995,0.0,0.0,0.0,0.0,0.07351379999999995,0.42424619999999996,0.07139549999999995,0.4289474999999999,60112.539509400005,97422.526368
65,37.51401151524125,138.26740809716367,0.0,0.0,480.0,1280.0,270.0,720.0,0.0,0.0,29.4,27.0,228606.28972124137,1139513.0431401702,57.3156835,75.2008174,0.015,0.028600000000000004,104.33715,175.01416387096788,0.0,0.0,240.3030303030303,38.0,0.0,0.0,0.0,0.0,1280.0,480.0,30.0,30.0,57.1990944,9.496889,22.752992971342394,14.342211538461545,0.072281,0.6088894,0.0,0.0,0.0,0.0,0.0722885,0.6105041999999999,0.07166719999999996,0.699097,59587.98800220001,95013.83188799999
66,153.10996924240317,151.6015077866368,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.0,28.3,1288747.6710709436,1273646.6700322407,25.9389244,60.036084200000005,0.010600000000000002,0.026600000000000002,42.952273333333316,110.42829999999991,0.0,0.0,39.800000000000026,67.0,0.0,0.0,0.0,0.0,1280.0,1280.0,30.0,30.0,54.35749920000001,4.180357,13.78676165587901,0.0008288770053494,0.0720825,0.5759354999999999,0.0,0.0,0.0,0.0,0.07224249999999995,0.5751495,0.07159399999999999,0.575595,59076.644092200004,95078.277168
67,23.989150730075696,162.1721924140981,0.0,4.0,640.0,1280.0,360.0,720.0,1.312,0.295,16.200000000000003,30.0,143733.3234666573,1360081.9422322214,38.0444182,30.936897199999997,0.04280000000000001,0.016,158.79085925925935,53.08395666666664,0.0,0.0,344.62731707317045,40.0,0.0,0.0,0.0,0.0,896.0000000000001,640.0,29.6,15.6,7.1263052,45.5062852,0.0011003274478316,115.01111333333351,0.0736085,0.5047835,0.0,0.025390625,0.0,0.046875,0.07387999999999996,0.44239049999999996,0.0735165,0.4919435,59016.3012684,98404.45401600002
68,100.96239782984483,50.38564552280954,0.0,0.0,1280.0,1280.0,720.0,720.0,0.192,0.0,27.4,29.0,802046.7265689238,412630.32946873014,28.2718545,23.500525500000002,0.012,0.027500000000000004,48.54690072463769,140.13397857142857,0.0,0.0,68.80000000000011,38.64000000000005,0.0,0.0,0.0,0.0,1280.0,1280.0,26.8,27.5,135.3534996,5.848922,0.2308630653585297,0.0011086956521647216,0.07054899999999995,0.7857225999999999,0.0,0.0,0.0,0.0,0.0710754999999999,0.7732544,0.0699009999999999,0.7791520000000001,59603.618453400006,92142.74784
69,54.69732291079952,154.03037268882508,0.0,0.0,960.0,1280.0,540.0,720.0,0.0,0.0,26.8,30.0,428877.13552345545,1286761.0769830043,71.67343749999999,44.371416800000006,0.0213,0.022200000000000004,128.1685300000001,87.8230511827957,0.0,0.0,112.80612244897961,40.0,0.0,0.0,0.0,0.0,1280.0,960.0,30.0,27.5,11.014768400000001,57.786956800000006,0.9210347489949461,51.86519796519415,0.07237419999999993,0.7953978,0.0,0.0,0.0,0.0,0.07229299999999997,0.7975281,0.0752258,0.8020784,63462.71759310001,90855.707616
70,42.99915788847389,46.994689115791665,0.0,0.0,640.0,640.0,360.0,360.0,0.0,0.0,29.0,29.0,260803.40300151194,330808.643006274,35.085350500000004,41.8428805,0.013,0.010499999999999999,58.37077258064517,67.90918333333336,0.0,0.0,74.13333333333333,37.17882352941174,0.0,0.0,0.0,0.0,640.0,640.0,30.0,30.0,3.6264178,8.655990599999999,9.40384724990772,4.637509593220335,0.0720365,0.28055549999999996,0.0,0.0,0.0,0.0,0.0719605,0.286026,0.0740435,0.283775,59145.1298928,97153.042512
71,156.91676164969599,101.53465423893928,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.222,29.0,26.6,1319919.0812114037,860155.7474947302,29.554229999999997,85.5275915,0.009,0.0265,46.49376000000006,148.83405000000005,0.0,0.0,40.0,89.79999999999988,0.0,0.0,0.0,0.0,1280.0,1280.0,29.5,29.0,96.87858179999999,1.1345421999999998,22.12477912162169,0.00079098798983087,0.07019049999999999,0.439392,0.0,0.0,0.0,0.0,0.070488,0.4418565,0.06971759999999994,0.43986499999999995,59664.4626942,97220.95497600001
72,77.9620303637326,162.02793950778397,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,27.5,29.0,579283.3462634368,1362418.4683130877,67.9585365,34.22769099999999,0.0225,0.0165,137.3091166666665,69.86428333333332,0.0,0.0,294.3,65.22,0.0,0.0,0.0,0.0,1280.0,1280.0,31.0,29.0,8.874237800000001,69.1661776,0.056356719184431664,47.31175308270676,0.07191449999999994,0.47266559999999996,0.0,0.0,0.0,0.0,0.071823,0.44675449999999994,0.0714265,0.4535829999999999,59400.3257442,97337.68857600002
73,158.4290864933886,156.0800407331559,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.4,30.0,1331770.3121094652,1324875.4720505988,40.7671965,32.3062265,0.013000000000000001,0.014,62.543350537634396,55.56017777777778,0.0,0.0,49.392499999999956,40.0,0.0,0.0,0.0,0.0,1280.0,1280.0,30.0,30.0,7.8558577,5.901783200000001,0.00115572970811592,2.1425199082892434,0.07307419999999999,0.7751633,0.0,0.0,0.0,0.0,0.07374839999999994,0.7885316,0.0737379999999999,0.7822799999999999,59966.083806300005,92346.24288
74,40.38072754729769,159.50570657055712,0.0,0.0,640.0,1280.0,360.0,720.0,0.204,0.0,21.6,30.0,252641.14372167108,1357493.6358074676,51.6327924,30.053780500000002,0.024800000000000013,0.013000000000000001,103.99695419354842,56.87495769230769,0.0,0.0,322.16869565217405,39.99999999999999,0.0,0.0,0.0,0.0,1280.0,640.0,30.0,18.0,3.8785977000000003,34.285850499999995,0.0011350848405724202,105.76234772727261,0.07194179999999993,0.46188349999999995,0.0,0.0,0.0,0.0,0.072568,0.44191749999999996,0.07237999999999994,0.44542649999999995,60114.170944800004,96863.53958400001
75,80.0012599943953,19.9955876091124,3.0,0.0,1280.0,960.0,720.0,540.0,0.0,0.0,29.0,15.600000000000001,614965.1645556274,169182.62400521332,71.4911604,37.856476,0.0216,0.079,140.64202258064518,165.00851666666665,0.0,0.0,168.56000000000017,79.39999999999998,0.0,0.0,0.0,0.0,960.0,1280.0,7.6,29.0,61.7592162,45.5613898,48.07906034482764,28.650712749616012,0.0729674999999999,0.8264981,0.0,0.0,0.0,0.0,0.0720595,0.841736,0.0726498,0.8249205,61059.930724800004,90929.92377600001
76,69.97939198256546,49.57244268370872,0.0,0.0,1280.0,640.0,720.0,360.0,0.246,0.0,25.0,29.0,507137.7742647203,337044.06988998875,78.20644949999999,40.0103344,0.026000000000000002,0.012600000000000002,197.9809193548386,78.66827483870965,0.0,0.0,198.406274509804,40.0,0.0,0.0,0.0,0.0,640.0,1280.0,30.0,25.4,4.2478238,57.73000140000002,12.178592613408277,72.48539405339804,0.0719525,0.8597077999999999,0.0,0.0,0.0,0.0,0.071846,0.8067411999999999,0.0730376,0.8135652,59199.3079335,90746.14992
77,48.500223059223615,18.497803676374634,0.0,0.0,640.0,960.0,360.0,540.0,0.0,0.0,16.8,11.200000000000003,354799.0993868783,161320.5083790836,43.911758500000005,31.422741000000002,0.0345,0.0395,124.21988636363633,388.1825625,0.0,0.0,135.68,67.27999999999997,0.0,0.0,0.0,0.0,960.0,640.0,10.6,15.600000000000003,200.4336248,54.0887747,484.60351521702,14.274923404255333,0.07215149999999995,0.7929844,0.0,0.0,0.0,0.0,0.071854,0.7729582,0.071063,0.7916622,59807.1500523,92159.81808
78,45.22296670835086,159.4808936368497,0.0,0.0,640.0,1280.0,360.0,720.0,0.0,0.0,29.0,30.0,309140.60956034734,1355737.999609843,58.255650200000005,22.1950285,0.012800000000000004,0.0095,105.47643908045983,30.59579999999997,0.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,1280.0,640.0,30.0,29.6,0.2053891,8.2522194,0.00104512379093083,9.573159999999993,0.0706146,0.01791699999999996,0.0,0.0,0.0,0.0,0.070587,0.01738749999999995,0.07058099999999999,0.017639000000000002,60054.199751700005,102883.964736
79,156.4027808953756,152.8332015702474,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.438,29.0,28.6,1321555.7006213295,1276355.6920691333,57.234924400000004,29.2356412,0.0176,0.015600000000000001,93.40550022988505,98.30099411764718,0.0,0.0,37.940000000000005,70.0,0.0,0.0,0.0,0.0,1280.0,1280.0,30.0,29.0,61.3800169,14.0866822,0.00107223086123802,5.1996593939393945,0.07206439999999993,0.7737896,0.0,0.0,0.0,0.0,0.07189619999999994,0.7883406,0.0723265,0.7860168,59863.0716306,91719.051072
80,157.0826595704789,62.787416180400825,0.0,0.0,1280.0,960.0,720.0,540.0,0.755,0.0,29.0,28.2,1305240.3337839087,463168.15036496357,79.68622099999999,39.1547352,0.016,0.026400000000000007,199.6961612903226,100.61235679374388,0.0,0.0,40.0,77.59304347826088,0.0,0.0,0.0,0.0,960.0,1280.0,25.5,29.0,47.493954200000005,8.32255,5.50333777777781,5.876624971643921,0.07097624999999991,0.7759218,0.0,0.0,0.0,0.0,0.0775835,0.7745343,0.07123739999999999,0.7753053999999999,59162.6305368,90216.12240000001
81,41.02068305963656,157.22000957643007,0.0,0.0,640.0,1280.0,360.0,720.0,0.0,0.0,29.0,30.0,256366.18048443255,1359593.6481409667,69.704095,27.276383699999997,0.014,0.0161,153.30841075268813,48.686119999999995,0.0,0.0,150.0,39.42000000000001,0.0,0.0,0.0,0.0,1280.0,640.0,30.0,30.0,6.753082699999999,25.914741700000004,0.00122441719444707,49.412424601063854,0.07208275,0.6069485,0.0,0.0,0.0,0.0,0.071617,0.5980835,0.0720582,0.6910404,60066.1269054,93096.22128
82,148.30989918485457,164.41323883901165,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.4,29.0,1260630.3742626547,1396299.9474472934,28.5821016,32.185987,0.009,0.0165,51.68852666666669,61.05760714285715,0.0,0.0,39.59999999999998,41.40000000000008,0.0,0.0,0.0,0.0,1280.0,1280.0,29.0,30.0,3.2734795,1.7505198,0.5144824636616058,0.00080147454355634,0.073662,0.2731202,0.0,0.0,0.0,0.0,0.07315050000000001,0.2724835,0.073502,0.272339,59674.451123700004,99706.78248000001
83,76.02538715581126,161.07181043588542,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,23.200000000000003,30.0,589098.0251675504,1356649.9995275452,64.3334232,26.0007352,0.025400000000000006,0.013600000000000001,138.0364075294117,40.9059848275862,0.0,0.0,148.14000000000007,40.0,0.0,0.0,0.0,0.0,1280.0,1280.0,30.0,26.5,1.1528261,80.7813657,0.0012055949987439,44.187113709677426,0.07292799999999997,0.29552329999999993,0.0,0.0,0.0,0.0,0.0730558,0.29326779999999997,0.0728985,0.3302734,59930.84076210001,97645.87382400001
84,69.40596216081835,146.53320147763668,0.0,0.0,1280.0,1280.0,720.0,720.0,1.019,0.0,22.4,29.0,516688.22296186286,1233442.869223172,73.9530074,67.7970654,0.024600000000000004,0.026,196.40123838383846,134.12170999999995,0.0,0.0,256.8693877551021,80.52000000000002,0.0,0.0,0.0,0.0,1280.0,1280.0,30.0,29.0,38.61459610000001,129.5297325,9.773961665004997,117.84323882242559,0.07174649999999999,0.6270846,0.0,0.0,0.0,0.0,0.0716555,0.6024202,0.07140179999999993,0.6603165,59550.4900809,93283.42368
85,30.011462728771676,41.025135626124886,0.0,0.0,640.0,480.0,360.0,270.0,0.267,0.0,16.200000000000003,29.0,206601.7375367135,240558.22539481733,69.14928799999998,22.06604,0.018500000000000003,0.016499999999999994,174.5543973214286,112.92472235294117,0.0,0.0,176.6666666666666,57.219130434782585,0.0,0.0,0.0,0.0,480.0,640.0,30.0,16.5,40.221002,38.098966100000005,0.0006288571428548801,92.54216133333331,0.0715789999999999,0.6043917,0.0,0.0,0.0,0.0,0.0715485,0.5792554999999999,0.0711426,0.618588,60303.6049644,93089.40096
86,158.37785429668054,160.44313271507022,0.0,0.0,1280.0,1280.0,720.0,720.0,0.312,0.0,30.0,30.0,1338197.6483467293,1346846.784064165,29.8529315,38.334723600000004,0.0115,0.016,51.18008333333334,60.16159333333334,0.0,0.0,48.16000000000001,49.75999999999999,0.0,0.0,0.0,0.0,1280.0,1280.0,30.0,29.0,2.6663866,2.0711644,0.34343607963986933,0.00070220326936788,0.07309699999999994,0.2780152,0.0,0.0,0.0,0.0,0.07333399999999995,0.2717317999999999,0.07237249999999995,0.28739939999999997,59028.0011748,98031.5856
87,148.91516510848194,153.47646188276644,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.409,30.0,30.0,1269932.74866521,1298084.6406202263,38.0070336,32.225975,0.011,0.013,54.77792666666666,58.65295340501796,0.0,0.0,40.0,58.66666666666668,0.0,0.0,0.0,0.0,1280.0,1280.0,30.0,29.0,24.691200900000002,1.307387,0.001380430600093391,0.0007802197802202,0.07048,0.41957869999999997,0.0,0.0,0.0,0.0,0.06993099999999994,0.41977539999999997,0.0707094,0.4198087999999999,59755.633755300005,95763.053664
88,75.97817440509064,94.21106341431442,0.0,0.0,1280.0,1280.0,720.0,720.0,0.251,0.0,29.0,27.0,553699.3178368281,736358.504125804,75.8962195,71.0946766,0.0225,0.027200000000000002,143.35342395833322,164.52115999999995,0.0,0.0,99.25324675324673,97.0,0.0,0.0,0.0,0.0,1280.0,1280.0,30.0,30.0,98.22414309999999,52.699193,28.453688541666725,33.25785436893204,0.0726014999999999,0.47198809999999997,0.0,0.0,0.0,0.0,0.075165,0.4671541999999999,0.0727784,0.48582419999999993,59795.3777337,95649.862032
89,80.03766503668231,31.50498993990478,0.0,0.0,1280.0,960.0,720.0,540.0,0.0,0.0,25.0,18.900000000000002,586569.2434424127,253578.92045825694,77.551502,28.753831299999998,0.023,0.0654,182.70082666666673,431.1002999999998,0.0,0.0,180.29176470588234,61.056326530612296,0.0,0.0,0.0,0.0,960.0,1280.0,8.5,26.3,86.15951249999999,60.805346800000024,3.4331244444444513,43.90595999999997,0.07201349999999995,0.8117555,0.0,0.0,0.0,0.0,0.071434,0.8175184999999999,0.072073,0.8097595999999999,59948.99320410001,90586.263408
90,159.00970357476984,143.00254834565013,0.0,0.0,1280.0,1280.0,720.0,720.0,0.209,0.502,29.0,30.0,1351205.290106587,1208111.6888292201,46.7507385,65.2911028,0.014499999999999999,0.027,74.14747311827959,104.39362666666673,0.0,0.0,37.05833333333338,74.0,0.0,0.0,0.0,0.0,1280.0,1280.0,30.0,30.0,62.3245742,15.087371999999998,10.972849690452916,2.598956521739129,0.07091549999999999,0.44037469999999995,0.0,0.0,0.0,0.0,0.08164199999999999,0.4382843999999999,0.07084939999999997,0.4382782,59639.3849205,95514.524208
91,153.6191164489177,163.33490050069813,0.0,1.0,1280.0,1280.0,720.0,720.0,0.199,0.0,30.0,29.0,1291964.9515127717,1391266.757672843,42.8428807,22.531251400000002,0.0123,0.014200000000000003,59.4813760080645,37.25712000000004,0.0,0.0,31.411428571428583,58.96000000000001,0.0,0.0,0.0,0.0,1280.0,1280.0,29.0,29.5,8.1899626,6.9235600999999996,0.0011033197633297399,2.6161988062940833,0.07296129999999997,0.4209474,0.0,0.0,0.0,0.0,0.0716628,0.420288,0.0720979999999999,0.4208299999999999,63685.67308110001,96260.813232
