condition,ellen_up,ellen_down,ellen_rtt,ellen_audio_MOS,ellen_video_MOS,ellen_MOS,aadya_up,aadya_down,aadya_rtt,aadya_audio_MOS,aadya_video_MOS,aadya_MOS,agg_audio_MOS,agg_video_MOS,agg_MOS
68.2,1000.0,5000,400,2.186,3.0220000000000002,2.54,1000.0,5000,400,2.3625,1.9200000000000002,2.12,2.186,1.9200000000000002,2.12
69.0,1000.0,5000,550,1.5,2.037,1.73,1000.0,5000,550,1.698,1.563,1.63,1.5,1.563,1.63
69.1,1000.0,5000,550,1.118,2.9,1.61,1000.0,5000,550,1.1824999999999999,1.4700000000000002,1.31,1.118,1.4700000000000002,1.31
69.2,1000.0,5000,550,2.124,3.52,2.65,1000.0,5000,550,1.2075,3.3600000000000003,1.78,1.2075,3.3600000000000003,1.78
70.0,1000.0,5000,750,1.3940000000000001,2.971,1.9,1000.0,5000,750,1.046,1.0,1.02,1.046,1.0,1.02
70.1,1000.0,5000,750,1.132,2.108,1.47,1000.0,5000,750,1.0474999999999999,2.398,1.46,1.0474999999999999,2.108,1.46
70.2,1000.0,5000,750,1.108,3.034,1.62,1000.0,5000,750,1.0,1.5530000000000002,1.22,1.0,1.5530000000000002,1.22
71.0,1000.0,2000,100,1.7625,3.114,2.25,1000.0,2000,100,1.729,1.04,1.3,1.729,1.04,1.3
71.1,1000.0,2000,100,3.0959999999999996,3.12,3.11,1000.0,2000,100,2.196,2.255,2.23,2.196,2.255,2.23
71.2,1000.0,2000,100,2.6775,3.47,3.02,1000.0,2000,100,2.3049999999999997,3.8135,2.87,2.3049999999999997,3.47,2.87
72.0,1000.0,2000,250,2.212,2.1435,2.18,1000.0,2000,250,1.6385,1.508,1.57,1.6385,1.508,1.57
72.1,1000.0,2000,250,1.78,3.0515,2.25,1000.0,2000,250,1.8085,1.0,1.29,1.78,1.0,1.29
72.2,1000.0,2000,250,2.7625,3.352,3.03,1000.0,2000,250,1.9225,1.0,1.32,1.9225,1.0,1.32
73.0,1000.0,2000,400,1.284,3.4145000000000003,1.87,1000.0,2000,400,1.287,1.09,1.18,1.284,1.09,1.18
73.1,1000.0,2000,400,2.414,3.59,2.89,1000.0,2000,400,1.3800000000000001,1.9244999999999999,1.61,1.3800000000000001,1.9244999999999999,1.61
73.2,1000.0,2000,400,1.245,2.3725,1.63,1000.0,2000,400,1.3900000000000001,1.2105,1.29,1.245,1.2105,1.29
74.0,1000.0,2000,550,1.115,3.0015,1.63,1000.0,2000,550,1.752,2.106,1.91,1.115,2.106,1.63
74.1,1000.0,2000,550,1.352,3.53,1.96,1000.0,2000,550,1.255,1.0,1.11,1.255,1.0,1.11
74.2,1000.0,2000,550,1.446,2.919,1.93,1000.0,2000,550,2.172,2.74,2.42,1.446,2.74,1.93
75.0,1000.0,2000,750,1.0,1.357,1.15,1000.0,2000,750,1.0,1.1825,1.08,1.0,1.1825,1.08
75.1,1000.0,2000,750,1.0,1.0,1.0,1000.0,2000,750,1.0,1.0,1.0,1.0,1.0,1.0
75.2,1000.0,2000,750,1.212,3.45,1.79,1000.0,2000,750,1.0,1.1325,1.06,1.0,1.1325,1.06
76.0,500.0,50000,100,1.342,2.0340000000000003,1.62,500.0,50000,100,1.0,1.0,1.0,1.0,1.0,1.0
76.1,500.0,50000,100,1.034,3.517,1.6,500.0,50000,100,1.0,1.0,1.0,1.0,1.0,1.0
76.2,500.0,50000,100,1.0,3.7645,1.58,500.0,50000,100,1.86,1.0,1.3,1.0,1.0,1.3
77.0,500.0,50000,250,1.0,1.89,1.31,500.0,50000,250,1.0,1.0,1.0,1.0,1.0,1.0
77.1,500.0,50000,250,1.0,1.0,1.0,500.0,50000,250,1.0,1.0,1.0,1.0,1.0,1.0
77.2,500.0,50000,250,1.778,1.7770000000000001,1.78,500.0,50000,250,1.0,1.0,1.0,1.0,1.0,1.0
78.0,500.0,50000,400,1.788,3.2270000000000003,2.3,500.0,50000,400,1.0,1.0,1.0,1.0,1.0,1.0
78.1,500.0,50000,400,1.106,3.3200000000000003,1.66,500.0,50000,400,1.0,1.0,1.0,1.0,1.0,1.0
78.2,500.0,50000,400,1.1975,3.193,1.74,500.0,50000,400,1.0,1.0,1.0,1.0,1.0,1.0
79.0,500.0,50000,550,1.1540000000000001,3.3689999999999998,1.72,500.0,50000,550,1.0,1.1960000000000002,1.09,1.0,1.1960000000000002,1.09
79.1,500.0,50000,550,1.664,3.1860000000000004,2.19,500.0,50000,550,1.0,1.0,1.0,1.0,1.0,1.0
79.2,500.0,50000,550,1.0,3.28,1.53,500.0,50000,550,1.0,1.008,1.0,1.0,1.008,1.0
80.0,500.0,50000,750,1.0,3.262,1.53,500.0,50000,750,1.0,1.0,1.0,1.0,1.0,1.0
80.1,500.0,50000,750,1.0,2.4059999999999997,1.41,500.0,50000,750,1.0,1.07,1.03,1.0,1.07,1.03
80.2,500.0,50000,750,1.027,2.612,1.47,500.0,50000,750,1.006,1.0675000000000001,1.04,1.006,1.0675000000000001,1.04
81.0,500.0,25000,100,1.0,3.47,1.55,500.0,25000,100,1.0,1.037,1.02,1.0,1.037,1.02
81.1,500.0,25000,100,1.0,3.22,1.53,500.0,25000,100,1.0,1.0,1.0,1.0,1.0,1.0
81.2,500.0,25000,100,2.3125,3.284,2.71,500.0,25000,100,1.8470000000000002,1.0,1.3,1.8470000000000002,1.0,1.3
82.0,500.0,25000,250,-1.0,-1.0,-1.0,500.0,25000,250,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
82.1,500.0,25000,250,1.3775,3.402,1.96,500.0,25000,250,1.0,1.0,1.0,1.0,1.0,1.0
82.2,500.0,25000,250,1.0,1.6505,1.25,500.0,25000,250,1.0,1.0,1.0,1.0,1.0,1.0
83.0,500.0,25000,400,1.0,2.605,1.45,500.0,25000,400,1.018,1.0,1.01,1.0,1.0,1.01
83.1,500.0,25000,400,1.0,1.0,1.0,500.0,25000,400,1.0,1.0,1.0,1.0,1.0,1.0
83.2,500.0,25000,400,1.04,3.9015,1.64,500.0,25000,400,1.0,1.021,1.01,1.0,1.021,1.01
84.0,500.0,25000,550,1.0175,1.0,1.01,500.0,25000,550,1.0,1.0,1.0,1.0,1.0,1.0
84.1,500.0,25000,550,1.02,3.396,1.57,500.0,25000,550,1.0,1.075,1.04,1.0,1.075,1.04
84.2,500.0,25000,550,1.038,3.343,1.58,500.0,25000,550,1.0,1.0,1.0,1.0,1.0,1.0
85.0,500.0,25000,750,1.0,3.282,1.53,500.0,25000,750,1.0,1.7025000000000001,1.26,1.0,1.7025000000000001,1.26
85.1,500.0,25000,750,1.0,3.6820000000000004,1.57,500.0,25000,750,1.0,1.0,1.0,1.0,1.0,1.0
85.2,500.0,25000,750,1.036,3.2224999999999997,1.57,500.0,25000,750,1.0,1.0,1.0,1.0,1.0,1.0
86.0,500.0,12000,100,1.0,1.0,1.0,500.0,12000,100,1.0,1.3200000000000003,1.14,1.0,1.0,1.0
86.1,500.0,12000,100,1.0,1.43,1.18,500.0,12000,100,1.0,1.467,1.19,1.0,1.43,1.18
86.2,500.0,12000,100,1.0,1.6155000000000002,1.24,500.0,12000,100,1.0,1.0,1.0,1.0,1.0,1.0
87.0,500.0,12000,250,1.494,3.375,2.07,500.0,12000,250,1.0,1.0,1.0,1.0,1.0,1.0
87.1,500.0,12000,250,-1.0,-1.0,-1.0,500.0,12000,250,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
87.2,500.0,12000,250,1.01,2.647,1.46,500.0,12000,250,1.0810000000000002,1.0,1.04,1.01,1.0,1.04
88.0,500.0,12000,400,2.295,3.484,2.77,500.0,12000,400,1.0,1.0,1.0,1.0,1.0,1.0
88.1,500.0,12000,400,1.008,1.252,1.12,500.0,12000,400,1.0,1.002,1.0,1.0,1.002,1.0
88.2,500.0,12000,400,1.076,2.689,1.54,500.0,12000,400,1.0,1.0,1.0,1.0,1.0,1.0
89.0,500.0,12000,550,1.256,3.263,1.81,500.0,12000,550,1.0,1.0,1.0,1.0,1.0,1.0
89.1,500.0,12000,550,-1.0,-1.0,-1.0,500.0,12000,550,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
89.2,500.0,12000,550,1.0,1.6010000000000002,1.23,500.0,12000,550,1.0,1.0,1.0,1.0,1.0,1.0
90.0,500.0,12000,750,1.0,2.6054999999999997,1.45,500.0,12000,750,1.0,2.09,1.35,1.0,2.09,1.35
90.1,500.0,12000,750,1.022,2.8560000000000003,1.51,500.0,12000,750,1.002,1.85,1.3,1.002,1.85,1.3
90.2,500.0,12000,750,1.0,3.3705000000000003,1.54,500.0,12000,750,1.0,1.292,1.13,1.0,1.292,1.13
91.0,500.0,5000,100,1.045,3.492,1.61,500.0,5000,100,1.0,1.096,1.05,1.0,1.096,1.05
91.1,500.0,5000,100,2.2424999999999997,2.4735,2.35,500.0,5000,100,1.0,1.0,1.0,1.0,1.0,1.0
91.2,500.0,5000,100,1.3,3.162,1.84,500.0,5000,100,1.0,1.0,1.0,1.0,1.0,1.0
92.0,500.0,5000,250,1.086,1.8895000000000002,1.38,500.0,5000,250,1.0474999999999999,1.0,1.02,1.0474999999999999,1.0,1.02
92.1,500.0,5000,250,-1.0,-1.0,-1.0,500.0,5000,250,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
92.2,500.0,5000,250,2.196,3.24,2.62,500.0,5000,250,1.005,2.102,1.36,1.005,2.102,1.36
93.0,500.0,5000,400,1.0,3.019,1.5,500.0,5000,400,1.0,1.1440000000000001,1.07,1.0,1.1440000000000001,1.07
93.1,500.0,5000,400,1.0,1.0,1.0,500.0,5000,400,1.0,2.67,1.46,1.0,1.0,1.0
93.2,500.0,5000,400,1.1420000000000001,2.763,1.62,500.0,5000,400,1.0,1.0,1.0,1.0,1.0,1.0
94.0,500.0,5000,550,1.095,2.3810000000000002,1.5,500.0,5000,550,1.0,1.0,1.0,1.0,1.0,1.0
94.1,500.0,5000,550,1.0,3.27,1.53,500.0,5000,550,1.042,1.0675000000000001,1.05,1.0,1.0675000000000001,1.05
94.2,500.0,5000,550,1.0,3.3965,1.55,500.0,5000,550,1.0,1.965,1.33,1.0,1.965,1.33
95.0,500.0,5000,750,1.03,3.3089999999999997,1.57,500.0,5000,750,1.0,1.0,1.0,1.0,1.0,1.0
95.1,500.0,5000,750,-1.0,-1.0,-1.0,500.0,5000,750,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
95.2,500.0,5000,750,1.0,3.62,1.57,500.0,5000,750,1.0,1.008,1.0,1.0,1.008,1.0
96.0,500.0,2000,100,1.364,3.3074999999999997,1.93,500.0,2000,100,1.3545,1.0,1.15,1.3545,1.0,1.15
96.1,500.0,2000,100,1.375,3.0915,1.9,500.0,2000,100,1.0,1.2725,1.12,1.0,1.2725,1.12
96.2,500.0,2000,100,1.6660000000000001,3.15,2.18,500.0,2000,100,1.0,1.0,1.0,1.0,1.0,1.0
97.0,500.0,2000,250,1.0,2.7249999999999996,1.46,500.0,2000,250,1.0,3.616,1.57,1.0,2.7249999999999996,1.46
97.1,500.0,2000,250,3.7925,3.072,3.39,500.0,2000,250,2.8840000000000003,2.7560000000000002,2.82,2.8840000000000003,2.7560000000000002,2.82
97.2,500.0,2000,250,1.826,2.9520000000000004,2.26,500.0,2000,250,1.0,1.0,1.0,1.0,1.0,1.0
98.0,500.0,2000,400,1.0,1.0525,1.03,500.0,2000,400,1.0,1.0,1.0,1.0,1.0,1.0
98.1,500.0,2000,400,1.0175,2.5170000000000003,1.45,500.0,2000,400,1.0,1.0,1.0,1.0,1.0,1.0
98.2,500.0,2000,400,1.0,1.0,1.0,500.0,2000,400,1.0,2.3440000000000003,1.4,1.0,1.0,1.0
99.0,500.0,2000,550,1.0,3.459,1.55,500.0,2000,550,1.0,1.0,1.0,1.0,1.0,1.0
99.1,500.0,2000,550,-1.0,-1.0,-1.0,500.0,2000,550,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
99.2,500.0,2000,550,1.006,2.966,1.5,500.0,2000,550,1.0,1.0,1.0,1.0,1.0,1.0
100.0,500.0,2000,750,1.0,2.911,1.49,500.0,2000,750,1.0,1.369,1.16,1.0,1.369,1.16
100.1,500.0,2000,750,1.0,2.5530000000000004,1.44,500.0,2000,750,1.0,1.5030000000000001,1.2,1.0,1.5030000000000001,1.2
100.2,500.0,2000,750,1.0,3.5060000000000002,1.56,500.0,2000,750,1.0,2.662,1.45,1.0,2.662,1.45
