identifier,IT01V_packetsRecieved_ellen,IT01V_packetsRecieved_aadya,IT01V_packetsLost_ellen,IT01V_packetsLost_aadya,IT01V_frameWidth_ellen,IT01V_frameWidth_aadya,IT01V_frameHeight_ellen,IT01V_frameHeight_aadya,IT01V_totalFreezesDuration_ellen,IT01V_totalFreezesDuration_aadya,IT01V_framesPerSecond_ellen,IT01V_framesPerSecond_aadya,IT01V_bytesReceived_in_bits_s_ellen,IT01V_bytesReceived_in_bits_s_aadya,IT01V_totalProcessingDelay_ellen,IT01V_totalProcessingDelay_aadya,IT01V_jitter_ellen,IT01V_jitter_aadya,IT01V_jitterBufferDelay_emissions_ellen,IT01V_jitterBufferDelay_emissions_aadya,IT01A_bytesReceived_in_bits_s_ellen,IT01A_bytesReceived_in_bits_s_aadya,IT01A_jitterBufferDelay_emissions_ellen,IT01A_jitterBufferDelay_emissions_aadya,OT01V_packetsSent_s_ellen,OT01V_packetsSent_s_aadya,OT01V_bytesSent_in_bits_s_ellen,OT01V_bytesSent_in_bits_s_aadya,OT01V_frameWidth_ellen,OT01V_frameWidth_aadya,OT01V_framesPerSecond_ellen,OT01V_framesPerSecond_aadya,OT01V_totalPacketSendDelay_ellen,OT01V_totalPacketSendDelay_aadya,OT01V_totalPacketSendDelay_packetsSent_in_ms_ellen,OT01V_totalPacketSendDelay_packetsSent_in_ms_aadya,RIV_roundTripTime_ellen,RIV_roundTripTime_aadya,RIV_fractionLost_ellen,RIV_fractionLost_aadya,RIA_fractionLost_ellen,RIA_fractionLost_aadya,RIA_roundTripTime_ellen,RIA_roundTripTime_aadya,ROA_roundTripTime_ellen,ROA_roundTripTime_aadya,AP_totalPlayoutDelay_ellen,AP_totalPlayoutDelay_aadya,Upload,Download,Latency,Condition
197,160.60144339394373,169.84627892917027,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,28.0,1372331.7488384077,1427034.1822801293,28.2979419,24.6471439,0.0116999999999999,0.011,42.264384827586206,40.33687081280782,22436.25244679129,16600.280172158797,47.54000000000005,50.0,170.4140983728662,161.8535128619152,1439410.5233453864,1366319.631743504,1280.0,1280.0,28.0,29.0,0.8194389,0.6205641999999999,0.0012625275488328,0.0007932093023256,0.0714613999999999,0.1290802999999999,0.0,0.0,0.0,0.0,0.0709590999999999,0.13468,0.0714431999999999,0.1283581999999999,63688.8715659,104727.509424,5000,12000,100,10.0
198,165.31346347903613,164.22304000796163,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,29.0,1401930.1395899402,1391850.2540171985,22.214205,22.396952,0.009,0.01,33.055450055617364,33.7999459770115,29487.25434453421,757.1476929409599,60.14000000000001,50.0,169.1907523315628,165.29597795899886,1433948.1158098716,1410929.6092611789,1280.0,1280.0,30.0,30.0,1.1514963,1.3402328,0.0013501695873377,0.0008185539606582,0.0732907,0.1224026999999999,0.0,0.0,0.0,0.0,0.0730041,0.1226121999999999,0.0731937,0.1220354999999999,63743.1962391,105068.934864,20000,25000,100,5.0
199,69.41312605266286,160.0456848024031,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,15.2,29.0,530412.7716266402,1337096.6314677163,71.4573714,77.59639440000001,0.0412,0.026,178.31007808676316,124.38804285714292,22907.114299690245,810.0870912444168,207.32000000000005,120.00000000000006,157.992303684546,69.74728696795356,1343784.5926108446,529988.6076557292,1280.0,1280.0,29.0,13.6,31.9800888,101.673722,11.812487643405186,122.82220177133658,0.0714322,0.1476561999999999,0.0,0.0,0.0,0.0,0.0715301999999999,0.1560697999999999,0.0711978,0.2205264,64646.3222118,105411.087744,1000,2000,100,19.1
200,165.92468297192835,168.6260371716112,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,29.0,1424559.7336577023,1440842.2286431333,45.2844853,33.793395,0.013,0.013,65.07750999999999,53.913950000000064,24486.305843724014,796.7597621292304,56.53999999999997,40.000000000000206,165.24118236959274,165.52967630166398,1381034.2866645884,1419795.40713613,1280.0,1280.0,28.6,30.0,4.3197946,6.6338588,1.0033081662622907,2.9834031179189675,0.0711547,0.4237304999999999,0.0,0.0,0.0,0.0,0.0712629999999999,0.4275604,0.0712049,0.4390276,64701.96768,102191.872992,5000,50000,400,42.0
201,37.19335320386576,167.1924483882793,0.0,0.0,640.0,1280.0,360.0,720.0,0.248,0.0,27.2,30.0,223725.4038129901,1419922.7545563297,65.1586532,27.2497566,0.016,0.011,140.13274736842104,42.4666733333333,25859.100300972503,762.4628991752255,358.406153846154,40.0000000000001,168.02275389426987,37.16415773057546,1419130.2839878716,222606.7195611326,1280.0,640.0,30.0,29.0,1.1249202,48.180355,0.0012620066208295,109.6437527995814,0.0707918,0.31561,0.0,0.0,0.0,0.0,0.0721438,0.4737485999999999,0.0716035999999999,0.2986388,63711.0429732,102448.368864,500,50000,250,24.0
202,161.83571130726176,165.3785199498667,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,30.0,1375929.8955848282,1416331.928539017,30.2847923,29.9413763,0.0123999999999999,0.0136999999999999,47.5121533333333,56.93285,12843.306324120977,826.7003878086451,60.0,51.40000000000005,161.65594916792213,161.26685013803075,1365199.3249719588,1372715.956685465,1280.0,1280.0,30.0,29.0,12.4840448,3.6923183,0.7852721987708726,1.9172400882515168,0.0731339,0.7708358999999999,0.0,0.0,0.0,0.0,0.0733169999999999,0.7703738,0.0741515999999999,0.7710986,64949.1206175,96439.763136,20000,50000,750,81.0
203,30.81461572341814,164.494657506661,0.0,0.0,960.0,1280.0,540.0,720.0,0.928,0.0,22.4,29.0,149888.65727673014,1385232.775773476,76.8841022,29.791147400000003,0.016,0.015,189.6250600000001,51.721273333333336,22195.034718950035,19272.568432945,319.42138364779885,37.72,161.9623316400006,29.785973729500192,1360745.1360230332,145978.04438059012,1280.0,960.0,29.0,21.0,0.5941072,62.3796964,0.001103950617284,159.47748325123155,0.0755679999999999,0.161121,0.0,0.0,0.0,0.0,0.071359,0.139432,0.0720981999999999,0.1598813999999999,64193.7855636,104198.166144,500,5000,100,16.0
204,160.9796540727622,170.1808118275729,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.0,29.0,1364968.5067753117,1450235.5003066438,40.6345867,29.7950255,0.014,0.012,60.77217333333333,45.31092666666669,18807.740211117216,762.0620005360358,50.0,40.0000000000001,169.53660271627035,157.8506547208228,1429525.640920568,1339355.789701502,1280.0,1280.0,29.0,30.0,3.864352,8.8310265,0.0014065930956424,3.7959194641313743,0.0715084999999998,0.4206025,0.0,0.0,0.0,0.0,0.0716627,0.4209062,0.0719157999999999,0.4214918999999999,65037.3192063,102217.913184,20000,50000,400,41.0
205,78.77774986971016,165.87177276966534,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.0,30.0,593070.2267779651,1417165.3694163768,70.49683509999998,25.6454484,0.023,0.011,138.15328333333326,38.96584333333334,25450.116699191847,1505.3013496840658,145.6895161290322,58.36486486486488,163.31033116459326,76.01544788182531,1389390.145390762,571793.1391205263,1280.0,1280.0,29.3,30.0,0.8023129,57.3901115,0.0013714099753358,67.98152972027978,0.071182,0.1591294999999999,0.0,0.0,0.0,0.0,0.0730802,0.1397217,0.0709032,0.1593354,63768.9341016,104698.916208,1000,12000,100,11.0
206,74.00999460007964,168.98473045576185,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.0,30.0,543757.5833781529,1435055.6737460464,68.8339843,25.6438132,0.023,0.01,176.08665666666667,39.816096666666624,25666.205011534137,746.3819574132309,105.9657142857143,40.0000000000001,171.31909973051046,75.69782682613115,1461704.3443157405,560125.4393975495,1280.0,1280.0,31.0,30.0,0.3183497,69.55917679999999,0.0012441361803791,85.51049780185758,0.0737914999999999,0.1645641999999999,0.0,0.0,0.0,0.0,0.0731121999999999,0.156474,0.0735536999999999,0.1461382,63802.8819288,104767.060656,1000,50000,100,3.0
207,160.39778222873645,164.5722576727295,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.3,30.0,1350084.191938768,1413839.5763864429,32.3431881,22.9052298,0.0127,0.009,52.57046333333335,35.74520333333332,16688.831501565954,7152.295869486612,134.83294117647054,40.0,167.99010448566372,154.07928910353908,1434388.470557388,1289225.1985890132,1280.0,1280.0,29.0,29.3,0.9710228,0.909626,0.0015743239625165,0.0008347856095246,0.0726547999999999,0.1244138999999999,0.0,0.0,0.0,0.0,0.0740221999999999,0.121298,0.0736788999999999,0.1212876999999999,63633.264597,104861.571936,5000,50000,100,2.0
208,29.306781479870697,167.9076155466821,0.0,0.0,640.0,1280.0,360.0,720.0,0.671,0.0,19.1,29.0,171396.9440086901,1430881.1344363852,58.651036,25.5259071,0.0368999999999999,0.0096999999999999,179.83547671568627,39.19349666666668,12210.869406004924,786.9404648872968,327.86,37.6333333333332,167.2375651172748,27.8952885936692,1419559.98800732,162764.72595285618,1280.0,640.0,30.3,17.100000000000005,0.149996,53.4738707,0.0013648840833819,144.3521652830187,0.0727750999999999,0.1557342,0.0,0.0,0.0,0.0,0.0724424999999999,0.1465317999999999,0.0717319999999999,0.1898678,63657.7051698,104473.912368,500,25000,100,8.0
209,160.2437764065831,173.3558912702384,0.0,0.0,1280.0,1280.0,720.0,720.0,0.286,0.0,29.0,30.0,1368001.96504415,1477841.066639576,26.474632,35.7987334,0.0096,0.0136,42.84969142857145,54.89024000000008,23799.479758609858,767.960416943973,39.440000000000005,40.0000000000001,167.193510608419,159.3443843731598,1413123.6659680717,1353805.645970216,1280.0,1280.0,30.0,30.0,1.5991533999999998,1.2301822,0.7130913438045384,0.0007564185934486,0.0728755999999999,0.271005,0.0,0.0,0.0,0.0,0.0732237999999999,0.2713986,0.0724456,0.2708071999999999,64910.243601,104364.768864,20000,50000,250,21.0
210,29.608422440761007,169.38495900875537,0.0,0.0,640.0,1280.0,360.0,720.0,2.085,0.0,17.800000000000004,29.2,160879.55929609985,1429090.7782862447,77.466881,33.1526998,0.0266,0.013,327.9419242424244,54.21370666666666,24402.349590656293,19351.31691542648,398.0135746606336,39.559999999999945,168.21772444055247,32.98797649707532,1414823.0314315362,167923.27975726617,1280.0,640.0,30.0,29.0,1.0413772,37.4942064,0.496855199459094,88.49617346938774,0.0723847999999999,0.3025206,0.0,0.0,0.0,0.0,0.0727786,0.300845,0.0723848,0.3108402,63662.4643536,102772.946016,500,50000,250,24.1
211,60.10143454611646,154.23638941672277,0.0,0.0,960.0,1280.0,540.0,720.0,0.249,0.0,26.1,29.0,459917.61641324544,1306194.757525463,87.8327975,33.5928898,0.0239,0.0139,197.169448,62.48605666666666,8503.759131400184,19087.28966281982,295.06499999999977,40.0,160.2419081330366,60.23699504074338,1323135.2144379923,456646.994533252,1280.0,960.0,30.0,28.0,1.2789279,76.5709823,0.0010853569177432,54.30188961538459,0.0734066999999999,0.3296599999999999,0.0,0.0,0.0,0.0,0.0720012,0.3328068,0.072282,0.2989779,63919.2046311,101785.13856,1000,50000,250,23.0
212,149.59645353290202,163.02600401196767,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,30.0,1269493.8080652305,1383200.5027566708,37.114633600000005,22.211477,0.013,0.011,56.58284666666663,34.328853333333335,4132.057373071693,22615.86990648716,68.88666666666664,39.600000000000016,160.2021765659512,150.57834310257348,1357213.39290431,1292048.146526988,1280.0,1280.0,30.0,29.0,0.4561635999999999,5.2939228,0.0011126197773207,3.722140458211329,0.0729306,0.1226291999999999,0.0,0.0,0.0,0.0,0.0734616,0.1296994,0.073309,0.1229859999999999,64154.4922872,104712.116928,5000,12000,100,10.1
213,155.1032723053207,162.8313845338843,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.0,30.0,1321209.341694726,1380885.6225378655,35.4933323,26.7833633,0.011,0.013,50.38801666666666,49.38562000000002,22108.106969560067,22283.498814699265,64.99999999999967,30.000000000000007,166.92943455049075,159.64181127755626,1413435.9313661293,1354384.539180708,1280.0,1280.0,30.0,29.0,0.6649425,5.2561953,0.001253483184626,1.1293896339023743,0.0706295,0.2702557,0.0,0.0,0.0,0.0,0.0703625999999999,0.2775454,0.0718764,0.2698070999999999,64629.7410087,98604.924384,5000,50000,250,22.0
214,71.39468973569183,157.35515180109198,0.0,0.0,1280.0,1280.0,720.0,720.0,0.243,0.0,29.0,30.0,529389.4681630763,1314393.8829536007,73.3738248,22.6970912,0.0228,0.011,130.8358466666666,38.15276,17426.489211593922,28293.99296075029,197.41548387096768,39.80000000000001,159.16450118973367,71.586182069189,1365348.7783936488,520849.062802452,1280.0,1280.0,29.0,30.0,1.582486,55.45745600000001,0.001204571428572,68.68274326530613,0.0722782,0.2968688,0.0,0.0,0.0,0.0,0.0721591999999999,0.2946595999999999,0.0731018,0.2990268,64059.0203736,102427.687104,1000,50000,250,23.1
215,82.8712877866225,158.99068536708396,0.0,52.0,1280.0,1280.0,720.0,720.0,0.872,3.853,29.0,29.0,629869.1687625346,1364220.8872355763,87.3979284,21.5247573,0.023,0.011,158.09875241379305,41.520046129032245,23229.065474559862,19017.14075599428,365.5080128205128,355.1190476190476,158.6643180969816,85.26664973647893,1336259.695120602,655086.6437164703,1280.0,1280.0,30.0,30.0,4.9556901,39.9671267,0.0010254946532601,44.09116587905933,0.0723020999999999,0.1778339,0.0,0.0,0.3515625,0.02734375,0.0714687,0.1841475999999999,0.0718645999999998,0.1607636999999999,63874.0346328,104470.876128,1000,25000,100,7.0
216,82.18946865507277,161.11449264396,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,26.0,30.0,627245.4356298253,1362465.6329946537,56.0059578,21.244051,0.0248,0.0098,142.23964666666672,32.57108666666665,16766.416230669034,19893.054654939817,393.05677419354856,40.000000000000014,158.92813591686942,82.96078591541747,1369675.7681194234,623780.6644775673,1280.0,1280.0,30.0,27.2,0.2797139999999999,110.925649,0.0012713289760346,110.45360980392164,0.0715578,0.1820467999999999,0.0,0.0,0.0,0.0,0.0714295999999999,0.165686,0.0711118,0.1576572,63906.0599646,104907.656256,1000,25000,100,7.1
217,32.18295115725138,41.98702917703319,0.0,1.0,640.0,480.0,360.0,270.0,1.668,0.463,24.5,28.1,157852.3049547431,262771.03223595786,57.2921479,15.6800534,0.0159,0.016,128.53383206896564,92.60563666666684,15283.702390388811,22626.721060774948,486.58695652173935,401.7024673439768,41.01384078006885,36.08069195694546,255498.88926319176,159017.61895629598,480.0,640.0,30.0,30.0,29.0569579,21.934024,0.7526220833333263,41.74749472789115,0.0712495999999999,0.8090092,0.0,0.0,0.01171875,0.0,0.0710403999999999,0.8826874000000001,0.0720387,0.8016207999999999,65438.8348446,96855.581664,500,50000,750,84.1
218,159.32181490271023,137.14445898448483,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.1,28.0,1357464.858684963,1130935.3513882477,27.115857000000005,61.941709200000005,0.0119,0.027,41.64786666666669,137.1729566666667,24860.832429829246,10175.657389606264,61.2,188.05329153605015,133.5823054420459,159.37674142314648,1112899.9556925606,1357933.7699793137,1280.0,1280.0,29.0,30.0,41.1956491,0.6313683,26.04598883566476,0.0007888875615947,0.0772429999999999,0.1415223,0.0,0.0,0.0,0.0,0.0744503,0.1406492999999999,0.0738614,0.1403423999999999,64351.7892486,103559.168112,5000,2000,100,18.0
219,169.1596498735185,156.7289165463356,0.0,1.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.2,29.0,1431433.4162735553,1330017.2926065724,28.1945876,29.5774444,0.011,0.01,42.30922822033898,48.85227333333335,24265.92080901375,27245.451651131352,57.21289507983056,38.96000000000001,161.2708146223153,161.4547411384408,1367543.0305303442,1365732.2766240276,1280.0,1280.0,30.0,30.0,0.1571098,0.590962,0.1086643620036146,0.0008077899634428,0.0703614,0.1311522,0.0,0.0,0.0,0.0,0.0707764,0.1225371999999999,0.0707797,0.1211121999999999,62975.7731106,111392.66688,5000,25000,100,6.1
220,156.95703292398284,166.06607938397718,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,30.0,1318123.6733034134,1397261.5887439158,50.90346910000001,23.8172335,0.0138,0.0129,89.17267,53.34261397849466,4203.110941708421,21168.41032860999,38.30000000000001,40.62249999999999,158.1628311730666,150.79422842177075,1335756.8208944718,1258743.5915310506,1280.0,1280.0,29.0,29.0,6.7126312,12.8462415,0.0012656267104562,5.12068955701307,0.0708294999999998,0.5693788999999999,0.0,0.0,0.0,0.0,0.0714657,0.5688584,0.0702740999999999,0.5695754,64142.256698100005,98143.40376000002,20000,50000,550,61.0
221,157.90351597604595,164.01670932710434,0.0,0.0,1280.0,1280.0,720.0,720.0,0.201,0.0,30.0,30.0,1341418.3019212908,1400205.154966038,27.6110146,28.9118244,0.011,0.014,38.31447333333334,43.12861333333333,17135.667399884824,22128.82674029066,40.000000000000064,39.18666666666666,161.54967552367003,157.8588942080437,1374595.7103318558,1334343.1958817611,1280.0,1280.0,30.0,29.0,0.7054428,0.5085306,0.0011906161673261,0.0008127127225214,0.0724395999999999,0.1221037999999999,0.0,0.0,0.0,0.0,0.0723021999999999,0.1219421999999999,0.0734253999999999,0.1220523999999999,64939.3470432,105618.254112,20000,5000,100,13.0
222,64.79736164044493,165.39326588466713,0.0,0.0,1280.0,1280.0,720.0,720.0,0.41,0.0,29.0,30.0,482798.8748758053,1406129.7685885872,94.1787334,29.583046,0.022,0.012,195.41766549364615,60.18350580645162,17254.33502636499,23598.803968361328,322.44,40.0,157.17572066605143,68.0626282925286,1337512.914993205,507988.7755463117,1280.0,1280.0,30.0,30.0,3.6820747,56.7129904,0.0013201709986324,38.337759064516135,0.0713593999999999,0.4587494999999999,0.0,0.0,0.0,0.0,0.0715973999999999,0.4524340999999999,0.0711865,0.5434766,64954.9214874,102057.55824,1000,50000,400,43.0
223,39.9645576544428,157.93431626864756,0.0,0.0,960.0,1280.0,540.0,720.0,0.252,0.0,24.9,29.0,245156.59064139327,1332982.802944122,75.6641511,27.7814766,0.0174,0.0127,185.7719966666666,51.24070666666667,21535.37708059652,18963.02590131312,195.37714285714287,40.0,161.1408345347854,39.98306213299304,1359524.5110831617,244384.87849269444,1280.0,960.0,31.0,27.0,5.007206999999999,61.5495683,0.0012205305532625,194.79018333333332,0.0730514,0.4662599,0.0,0.0,0.0,0.0,0.0722503999999999,0.4699461,0.0721999,0.5847842,65208.5803215,101802.172992,500,50000,400,44.0
224,33.98973971094492,156.9080790902032,0.0,0.0,640.0,1280.0,360.0,720.0,0.269,0.0,21.3,29.0,208865.9993305077,1327980.967180092,69.71225859999998,28.9339851,0.0215999999999999,0.0147,167.65239758064516,48.77015666666665,5532.203905843223,17019.24483726386,127.00608695652184,39.4952380952381,156.3262775234391,32.94577066918156,1319397.2859093267,213146.94115198983,1280.0,640.0,30.0,22.4,0.4356395999999999,45.7833058,0.3370057357487656,188.43831693404636,0.0721668999999999,0.1502773999999999,0.0,0.0,0.0,0.0,0.0714765,0.1493425,0.0709568,0.16344,63856.9602594,104046.69144,500,5000,100,16.1
225,153.6953268565291,161.2183593500652,0.0,0.0,1280.0,1280.0,720.0,720.0,0.267,0.0,30.0,29.0,1317560.4676658448,1377963.6441144657,33.2583097,30.7847727,0.012,0.013,52.63231999999998,49.04704999999999,5100.662848901959,21857.620938530472,38.862222222222215,34.56042553191488,163.34764232210003,153.63057931908477,1383898.1853696534,1294242.0827423397,1280.0,1280.0,30.0,30.0,0.5861168999999999,0.7980379999999999,0.0012666666666665,0.0007693728357059,0.0734939999999999,0.2733244999999999,0.0,0.0,0.0,0.0,0.073293,0.2825288999999999,0.0746506,0.2772903,63801.4455918,102302.44824,5000,50000,250,22.1
226,127.03388394414144,167.82596860244914,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.0,29.1,1029948.6946915914,1431095.439507114,66.4750538,33.2130952,0.0189,0.0138,113.97842402669646,69.81956428571428,25721.87737661069,14295.249209726093,58.500869565217386,40.00000000000002,162.05103703395736,133.40542467692026,1384191.607484192,1090961.8446622582,1280.0,1280.0,30.0,30.0,6.0808554,27.574363700000003,0.0012291358024684,14.862861537498448,0.0711715,0.7718581,0.0,0.0,0.0,0.0,0.0713409999999999,0.7802323,0.0708050999999999,0.7738952,65523.69413730001,96651.410976,5000,50000,750,82.0
227,81.22735687016815,101.5902347314078,0.0,0.0,1280.0,1280.0,720.0,720.0,0.703,0.0,29.0,22.5,605721.0584418734,796025.2158476512,101.52318680000002,53.4948342,0.0239,0.039,228.4688096774193,181.38373181818196,19326.16674719429,15454.65996337796,134.66615384615386,49.98,102.82950371092495,82.141267592803,855117.45753098,615970.6695543886,1280.0,1280.0,26.4,29.0,86.5115994,63.3648692,105.32038076923097,72.62758836633664,0.0710569,0.8143554,0.0,0.0,0.0,0.0,0.0720783999999999,0.8614512999999999,0.0719985999999999,0.8285611,65449.4262534,96870.937824,1000,50000,750,83.0
228,168.19150754176675,157.0170786492147,0.0,0.0,1280.0,1280.0,720.0,720.0,0.213,0.0,29.1,30.0,1421872.3672476013,1331936.1406118085,25.104127700000003,30.4225403,0.01,0.0129,36.65198000000002,61.36055688172045,26936.767402541896,21384.87014172484,49.70285714285719,38.60000000000005,158.3406814044225,161.1011109617375,1313425.9289329466,1375084.8534238946,1280.0,1280.0,30.0,29.0,4.8782713,0.5408696,0.0011409512255809,0.00090253179603,0.0723399999999998,0.5701735,0.0,0.0,0.0,0.0,0.0728577,0.5693176999999999,0.0721845,0.5701628,64025.0964927,98212.989264,20000,50000,550,61.1
229,25.03585172829652,165.70398377779532,0.0,0.0,480.0,1280.0,270.0,720.0,0.654,0.0,23.8,29.0,100911.1597178552,1399632.0400178384,50.9032569,26.5298661,0.0142,0.013,147.44224556521738,70.36448151364766,24154.4841277838,19981.263759065776,465.9631578947368,38.620000000000005,161.06828470900538,28.783055037486317,1371686.7039646446,111909.62815916094,1280.0,480.0,30.0,26.6,3.8245001,23.8788751,0.0014484530386737,28.835354657210463,0.0711619999999999,0.6175337,0.0,0.0,0.0,0.0,0.0710630999999999,0.605566,0.0711151999999999,0.6068082,64317.1098906,98379.445728,500,50000,550,64.0
230,31.97627492724095,161.92823014739895,0.0,0.0,320.0,1280.0,180.0,720.0,0.0,0.0,29.0,29.0,100411.34796578035,1374542.7749608392,34.625974,26.387071,0.032,0.015,101.8840277777778,46.281733333333335,18948.45736776003,24585.31191995128,383.07692307692304,67.40000000000009,163.12885234065166,30.99231529047439,1358772.5251146934,104129.0297439252,1280.0,320.0,30.0,29.0,0.617906,144.939926,0.0011804123711341,493.661588235294,0.071655,0.135315,0.0,0.0,0.0,0.140625,0.07225,0.151688,0.07164,0.1383059999999999,64303.235325,105183.99168,500,5000,100,16.2
231,44.24800677690806,156.94025334240283,0.0,0.0,640.0,1280.0,360.0,720.0,0.332,0.0,29.0,30.0,295798.0132077634,1321595.4832982514,44.1941066,21.457712,0.0138,0.01,80.81581333333332,35.09960666666667,16004.827815301178,11979.19681487343,124.35921568627457,38.16083916083896,162.200389856132,46.2354308613246,1356229.882337938,313126.673207009,1280.0,640.0,29.0,30.0,0.7187391999999999,7.8776487999999985,0.0010723830016137,20.138357586327167,0.0733674,0.1315798,0.0,0.0,0.0,0.0,0.0734897999999999,0.1208743999999999,0.073712,0.1422671999999999,63995.5154034,104525.392032,1000,50000,100,3.1
232,161.25442430796608,161.23254230755623,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.0,29.0,1374789.278577311,1360141.964203714,42.204226600000005,23.5817926,0.01,0.012,60.51090666666665,53.354606666666726,9935.901957290607,12835.042089906648,40.00000000000004,35.07843137254901,155.5042893026359,159.71438276671438,1317290.6240816906,1349798.698332433,1280.0,1280.0,31.0,29.0,6.998734999999999,4.053049000000001,0.608087830687832,1.3017174382022478,0.0722805999999998,0.4216494,0.0,0.0,0.0,0.0,0.0711974,0.421109,0.0724276,0.4235228,65311.5815604,102548.722464,20000,50000,400,41.1
233,152.48355752004323,158.2752629557108,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.0,29.0,1303449.3498148755,1324006.0427386924,26.1627387,22.871084,0.009,0.011,41.42054333333335,36.82222000000001,6579.210261063455,26328.22040168436,39.93999999999999,39.80000000000003,157.9849972474211,159.77836311072406,1322380.9925832902,1370008.0001292392,1280.0,1280.0,30.0,30.0,0.2554651999999999,0.3503413999999999,0.001129006163328,0.0008871353615096,0.0721145,0.1205883999999999,0.0,0.0,0.0,0.0,0.0713792999999999,0.1210326,0.0755296,0.1206571,63867.1532688,104533.535856,20000,12000,100,9.0
234,157.96500082272706,160.35588652220306,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.0,29.0,1338705.6833969082,1365050.258530651,27.1285831,22.2582114,0.011,0.009,40.22534999999992,35.04704666666669,18806.134931622917,12309.277461135312,48.28560188827693,57.89172413793106,161.50390207980462,154.57534554808657,1368928.0524914109,1312359.393311102,1280.0,1280.0,30.0,29.0,0.6883841999999999,0.426016,0.0011980598379933,0.0008059258194364,0.07162,0.1207719999999999,0.0,0.0,0.0,0.0,0.0719571999999999,0.1236919999999999,0.0703901999999999,0.1234938999999999,63834.2505675,104885.21544,5000,50000,100,2.1
235,164.25106291734895,165.91257149286128,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.239,30.0,29.2,1389312.953161802,1412104.2478849634,31.5058444,28.4848314,0.011,0.013,46.03457333333331,58.9364712820513,22122.688228910265,12927.779867257486,36.96585365853658,50.40000000000006,163.48919775270454,166.16026328242154,1395984.2315032913,1427206.1478015066,1280.0,1280.0,30.0,29.0,12.32095,0.4141037999999999,0.0012216806722717,0.000744846398649,0.0715547999999999,0.5742704,0.0,0.0,0.0,0.0,0.071146,0.570981,0.0712558,0.5710598,63807.3360288,98444.96304,5000,50000,550,62.0
236,158.93338468306712,40.99847513148296,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.214,29.0,24.0,1340673.9445882358,246919.2537043603,56.727657,39.950074,0.014,0.024,97.1428,153.42399999999992,25304.9894414588,17114.431917529786,90.20000000000012,99.80000000000004,40.01680125880641,158.06734522483748,262038.01800291613,1332645.7864175732,1280.0,1280.0,28.0,29.0,42.012522,6.805142,18.739210526315823,2.1575112359550523,0.071854,0.77179,0.0,0.0,0.00390625,0.0,0.0712889999999999,0.788315,0.072281,0.770828,64062.98073,94789.1352,5000,50000,750,82.1
237,158.04119898867032,172.3301587311879,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,29.3,1332344.8180834756,1475185.623065797,24.878597,54.1106784,0.009,0.026,38.53229333333336,86.7642133333332,5317.178980024674,21929.228764736188,34.51602564102563,165.01652173913044,173.8946840148157,155.75386686053045,1478308.2674930992,1325515.8530199423,1280.0,1280.0,30.0,30.0,28.2002394,0.8552006999999999,8.766164804469275,0.0007573450990349,0.0721619,0.1262482,0.0,0.0,0.0,0.0,0.0717724999999999,0.1256044999999999,0.0719820999999999,0.1257063999999999,63351.81076769999,104019.304704,20000,2000,100,17.0
238,17.005408576736777,167.07719888960077,0.0,0.0,480.0,1280.0,270.0,720.0,1.564,0.0,10.0,29.0,102137.02275728126,1439110.1937334654,39.641488,25.968787,0.079,0.011,266.4286666666667,63.12349999999999,6392.309094711392,28906.38865528245,275.38461538461564,40.0,171.9250700406946,17.008759241094772,1467055.2987609494,109128.19929086404,1280.0,480.0,30.0,10.0,2.513541,48.559885,0.001320224719101,109.01929411764692,0.0717469999999999,0.454987,0.0,0.0,0.0,0.00390625,0.0719149999999999,0.4503939999999999,0.071228,0.4498749999999999,64216.580148,100417.81968,500,50000,400,44.1
